n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
12,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.09,0.96,0.32,529534 milliseconds
14,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.14,0.92,0.48,640860 milliseconds
16,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.13,0.94,0.48,742596 milliseconds
18,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.07,0.99,0.5,813097 milliseconds
20,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.1,1.0,0.54,904761 milliseconds
10,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.98,0.02,0.81,0.16,441115 milliseconds
12,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.07,0.93,0.2,535579 milliseconds
14,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,0.93,0.12,619610 milliseconds
16,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.04,0.99,0.15,721917 milliseconds
18,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.08,0.97,0.24,852027 milliseconds
20,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.02,1.0,0.15,950010 milliseconds
10,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,0.99,0.04,0.79,0.04,433145 milliseconds
12,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.05,0.88,0.06,538521 milliseconds
14,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.06,0.93,0.03,631928 milliseconds
16,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,0.99,0.14,0.94,0.04,771417 milliseconds
18,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.09,0.99,0.09,846274 milliseconds
20,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.1,0.99,0.05,908236 milliseconds
10,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,0.99,0.09,0.76,0.09,430306 milliseconds
12,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.15,0.85,0.11,530521 milliseconds
14,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,0.98,0.17,0.92,0.19,608603 milliseconds
16,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.15,0.95,0.14,730669 milliseconds
18,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,0.98,0.12,811133 milliseconds
20,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.15,0.99,0.14,892978 milliseconds
10,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.24,0.86,0.29,433737 milliseconds
12,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.21,0.88,0.28,526280 milliseconds
14,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.19,0.96,0.35,600868 milliseconds
16,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.3,0.96,0.34,698207 milliseconds
18,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.28,0.98,0.44,820065 milliseconds
20,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.38,0.99,0.45,945709 milliseconds
10,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.09,1.0,0.28,440543 milliseconds
12,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.33,523884 milliseconds
14,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.44,619899 milliseconds
16,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.04,1.0,0.46,716929 milliseconds
18,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.09,1.0,0.52,869725 milliseconds
20,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.51,941313 milliseconds
10,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.09,1.0,0.17,449106 milliseconds
12,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.13,518639 milliseconds
