"","SD_ID_Intercept","SD_ID_Difference","SD_ID_CoI","SD_SV_Intercept","Label","SD_SV_Difference","SD_SV_CoI","Fixed_Effect_CoI","Fixed_Effect_Difference","Fixed_Effect_Interaction","AIC","SE_CoI","SE_Difference","SE_Interaction","Convergence"
"15",1.11588794205166,0.0601678587691449,0.331162537124599,0,"Diff+Cond/Diff",0.16823367602274,2,0.542329451447798,0.986703806096407,-0.215241967988154,9727.80273021878,0.106050260878708,0.086833461677398,0.0449874171964006,FALSE
"16",2,2,2,0.0276370392649008,"0/Cond",2,0.0174684864995058,0.179174366681597,0.216145516736715,0.000667545052478368,10699.3510491842,0.0323478278004043,0.0150878473923633,0.0220218231676275,TRUE
"17",0.850080801304741,2,2,0.0190898693298944,"1/Cond",2,0.0992697296550916,0.540226653516661,0.740571416208766,0.00581339754285077,9874.47388015989,0.0598719346782196,0.0247853531694197,0.0231758695651641,TRUE
"18",0.770854492648675,0.0942778464765117,2,0.0201639948108605,"Diff/Cond",2,0.0991134458196337,0.543100556224242,0.757625581474736,-0.00265292622078423,9860.38094911094,0.0600938248306648,0.0429019389693815,0.0248669328013419,TRUE
"19",1.03631194149973,0.316026427118183,0.316026427118183,0.0175032837899924,"Cond/Cond",2,0.0844401860754696,0.493076045094027,0.858126836142157,-0.194687774244022,9851.82176045261,0.110074956923477,0.0343222251485059,0.0453926514777452,TRUE
"20",0.928964828436157,0.10940030385422,0.313162640379873,0.0252621645379384,"Diff+Cond/Cond",2,0.0860260692194629,0.500819751194745,0.860306101657702,-0.187231910437269,9840.29372795702,0.110357991780253,0.0511070237086182,0.0448624115506244,TRUE
"21",2,2,2,0.0282120273264566,"0/Diff+Cond",0.0202783922492324,0.0183242919901888,0.180681480753481,0.221898347532887,0.000926688876578424,10703.9391925514,0.0325497604318747,0.0196813136789388,0.022058203870843,TRUE
"22",0.947837239407073,2,2,0.0328045309312368,"1/Diff+Cond",0.16555355990175,0.0369017201488252,0.589275582204473,0.846151884358694,0.00419708074848525,9761.57191295946,0.0384795289490561,0.0777887621017402,0.0231184096585678,TRUE
"23",0.942125881331286,0.0723527921309354,2,0.0254000826244658,"Diff/Diff+Cond",0.165401021898196,0.0349130009342625,0.587795047781646,0.877285878230981,-0.019033233578362,9753.47537580008,0.0381441978062695,0.0837537083129903,0.0249375930452996,TRUE
"24",1.16128891352746,0.357008092904985,0.357008092904985,0,"Cond/Diff+Cond",0.171030549355401,0.000995225026629247,0.538527092249333,0.981318614725222,-0.221059940769485,9733.86997852191,0.11312208742338,0.0837115731813694,0.0454351303106391,FALSE
"25",1.11425314380932,0.0600376193977616,0.333541002666051,0.0319924192961602,"Diff+Cond/Diff+Cond",0.166850842390219,0.0242791692506977,0.542839027906348,0.985650015093044,-0.21474008350974,9732.12319390663,0.107351983887507,0.0862946743035497,0.0454239056229443,TRUE
