iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program
17,30,18,nloptwrap_nAGQ1,1790.21925900946,0.318682586711372,0.3974648108658717,2.625307083129883,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
17,30,18,JuliaAIC_NeldMeader_AGP0,1790.2192494375104,0.31188174391764856,0.16830887862301608,20.395,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
17,30,18,JuliaAIC_bobyqa_AGP0,1791.7927212400093,0.17741118118885063,0.13830780403025897,0.61,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
17,30,18,JuliaAIC_NeldMeader_AGP1,1790.2072062135965,0.30230881890200223,0.1603429241973826,59.26,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
17,30,18,JuliaAIC_bobyqa_AGP1,1790.2073330448811,0.3031216454115049,0.16563606993508215,6.376,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
18,30,18,NelderMead_nAGQ0,1786.2874413102454,0.7604488562524703,0.989537743038563,3.173487901687622,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,30,18,NelderMead_nAGQ1,1786.248331393457,0.780790805407961,0.9839528397143865,13.219550132751465,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,30,18,Bobyqa_nAGQ0,1786.2874413102454,0.7604488562524703,0.989537743038563,3.244407892227173,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,30,18,Bobyqa_nAGQ1,1786.248324966137,0.7806335715260104,0.9839947628432744,7.596537113189697,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,30,18,nloptwrap_nAGQ0,1786.6036055106972,0.7325229805846956,0.9922293130063488,0.8158199787139893,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,30,18,nloptwrap_nAGQ1,1786.5695056213128,0.7429491328097568,0.9989839972065689,2.807581901550293,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,30,18,JuliaAIC_NeldMeader_AGP0,1786.2836380224771,0.7605122315532032,0.989867270074383,8.535,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
18,30,18,JuliaAIC_bobyqa_AGP0,1786.2835758658364,0.7604374937152534,0.9893309720204543,0.687,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
18,30,18,JuliaAIC_NeldMeader_AGP1,1786.941130130783,0.7885495030996122,0.35008797571998895,14.63,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
18,30,18,JuliaAIC_bobyqa_AGP1,1786.5686887956826,0.7583083108118183,0.9948431702432065,2.281,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
19,30,18,NelderMead_nAGQ0,1749.3708271509695,0.18680533858445506,0.016114654113040874,6.361770868301392,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,30,18,NelderMead_nAGQ1,1749.3552842494366,0.19283989067795212,0.09802409285391403,14.315428018569946,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,30,18,Bobyqa_nAGQ0,1749.3708271509695,0.18680533858445506,0.016114654113040874,6.373845100402832,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,30,18,Bobyqa_nAGQ1,1749.3552829185194,0.19281847859817144,0.09803083720711905,12.177248001098633,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,30,18,nloptwrap_nAGQ0,1749.457636670764,0.16519611993785738,0.015287586147130994,0.7185790538787842,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,30,18,nloptwrap_nAGQ1,1749.4430381389268,0.1754140724027376,0.09577550355519249,2.6556520462036133,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,30,18,JuliaAIC_NeldMeader_AGP0,1749.366745101974,0.18684065024897034,0.016147937731658606,13.594,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
19,30,18,JuliaAIC_bobyqa_AGP0,1749.4534370808947,0.16560014782949778,0.015222021892669474,0.515,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
19,30,18,JuliaAIC_NeldMeader_AGP1,1749.3552241459101,0.17841721422643148,0.01374729627519337,31.976,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
19,30,18,JuliaAIC_bobyqa_AGP1,1749.3552063872091,0.17767300888503587,0.013837165086152802,6.062,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
20,30,18,NelderMead_nAGQ0,1784.9540841279616,0.6365315643562844,0.03970857642339107,3.813960075378418,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,30,18,NelderMead_nAGQ1,1784.9228135725295,0.6587385357905078,0.16515652795634422,12.733951091766357,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,30,18,Bobyqa_nAGQ0,1784.9540841279616,0.6365315643562844,0.03970857642339107,3.874112844467163,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,30,18,Bobyqa_nAGQ1,1784.922794206148,0.6590966270606273,0.16522507864710007,8.798133134841919,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,30,18,nloptwrap_nAGQ0,1784.9625596730884,0.6359874310054003,0.03857438858049391,1.037121057510376,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,30,18,nloptwrap_nAGQ1,1784.9246533353962,0.6596640591968908,0.16833788801453647,2.9524049758911133,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,30,18,JuliaAIC_NeldMeader_AGP0,1784.944595629889,0.63657162222495,0.03990356354259018,15.263,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
20,30,18,JuliaAIC_bobyqa_AGP0,1784.9445960346866,0.636562717949954,0.0399162141222036,0.751,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
20,30,18,JuliaAIC_NeldMeader_AGP1,1784.9227014375504,0.6577627224374659,0.038051028741602544,36.108,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
20,30,18,JuliaAIC_bobyqa_AGP1,1784.9233522032696,0.6764430603679932,0.038388096045564486,9.736,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
21,30,18,NelderMead_nAGQ0,1830.69765192396,0.603711461797878,0.8327236786523733,4.780143976211548,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,30,18,NelderMead_nAGQ1,1830.6677031042138,0.5905412763289324,0.8763690298210897,16.31524896621704,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,30,18,Bobyqa_nAGQ0,1830.69765192396,0.603711461797878,0.8327236786523733,4.772705078125,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,30,18,Bobyqa_nAGQ1,1830.667695898679,0.5903729328629017,0.8764035658661188,8.869815111160278,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,30,18,nloptwrap_nAGQ0,1830.735174567671,0.6116075852542358,0.8193375477701559,0.876107931137085,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,30,18,nloptwrap_nAGQ1,1830.671673326643,0.5966744040326877,0.868102100691724,3.4367151260375977,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,30,18,JuliaAIC_NeldMeader_AGP0,1830.7021606641665,0.6043749161154588,0.8345830212500309,12.605,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
21,30,18,JuliaAIC_bobyqa_AGP0,1830.884656890419,0.6410046461162713,0.8436687424861742,0.61,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
21,30,18,JuliaAIC_NeldMeader_AGP1,1830.6675477722154,0.5871641626612787,0.8311982582976953,49.635,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
21,30,18,JuliaAIC_bobyqa_AGP1,1830.9072477519924,0.605952813224839,0.8478905149544185,1.859,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
22,30,18,NelderMead_nAGQ0,1759.7674287431125,0.8591266193462416,0.7902358332876858,5.437506914138794,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,30,18,NelderMead_nAGQ1,1759.7545715538686,0.8630193821178955,0.8386176568476577,15.313748836517334,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,30,18,Bobyqa_nAGQ0,1759.7674287431125,0.8591266193462416,0.7902358332876858,5.438647985458374,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,30,18,Bobyqa_nAGQ1,1759.7545711863718,0.8630871160438482,0.8386921315796732,13.46221113204956,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,30,18,nloptwrap_nAGQ0,1760.065932983558,0.8420609425598083,0.7791762608680728,1.1788241863250732,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,30,18,nloptwrap_nAGQ1,1760.0558337805917,0.8202387175932704,0.8258237329982332,3.0649290084838867,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,30,18,JuliaAIC_NeldMeader_AGP0,1759.7638048486792,0.8591398163080074,0.7905975623000407,10.453,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
22,30,18,JuliaAIC_bobyqa_AGP0,1759.7638045556319,0.8591416562297711,0.7905147880829365,1.109,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
22,30,18,JuliaAIC_NeldMeader_AGP1,1759.75459070799,0.8621686347922801,0.7968916929658281,39.827,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
22,30,18,JuliaAIC_bobyqa_AGP1,1759.754664688378,0.8707663484443786,0.8008253284508526,3.078,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
23,30,18,NelderMead_nAGQ0,1731.5201448308364,0.578000491177993,0.16965296684720718,5.094748020172119,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,30,18,NelderMead_nAGQ1,1731.5069893627312,0.5630954284982223,0.36103504734175434,14.04263687133789,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,30,18,Bobyqa_nAGQ0,1731.5201448308364,0.578000491177993,0.16965296684720718,5.076915979385376,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,30,18,Bobyqa_nAGQ1,1731.5069649020916,0.5632602911691789,0.3606606472620969,9.126553058624268,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,30,18,nloptwrap_nAGQ0,1731.5202327556774,0.5779312443374995,0.17037851178730024,2.014871120452881,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,30,18,nloptwrap_nAGQ1,1731.5087978372471,0.5730829124755363,0.3701902033464155,3.70479416847229,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,30,18,JuliaAIC_NeldMeader_AGP0,1731.5817532569417,0.5805418243840912,0.1699754857098137,6.078,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
23,30,18,JuliaAIC_bobyqa_AGP0,1731.5817551424975,0.5806327556802781,0.1696418733647394,0.937,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
23,30,18,JuliaAIC_NeldMeader_AGP1,1731.5068899736411,0.5612726005451611,0.16252594726253322,41.083,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
23,30,18,JuliaAIC_bobyqa_AGP1,1731.5082519642237,0.5578316801156648,0.16085104403263797,9.91,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
24,30,18,NelderMead_nAGQ0,1810.8495765046084,0.6578242693975287,0.744568659000336,4.858262062072754,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,30,18,NelderMead_nAGQ1,1810.835613044651,0.6537838727527377,0.8121312701701671,9.941303014755249,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,30,18,Bobyqa_nAGQ0,1810.8495765046084,0.6578242693975287,0.744568659000336,4.8864428997039795,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,30,18,Bobyqa_nAGQ1,1810.8356127372983,0.6537409537836509,0.8121900331176359,8.629033088684082,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,30,18,nloptwrap_nAGQ0,1810.849635048676,0.6572734491613995,0.7474741061949356,1.202524185180664,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,30,18,nloptwrap_nAGQ1,1810.8364218634058,0.6484811930580915,0.8208830149480376,2.9636588096618652,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,30,18,JuliaAIC_NeldMeader_AGP0,1810.8357846318386,0.669889641874422,0.738833002428977,18.036,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
24,30,18,JuliaAIC_bobyqa_AGP0,1810.8495713159919,0.6578410600351847,0.7445374368714529,0.798,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
24,30,18,JuliaAIC_NeldMeader_AGP1,1810.8213258744468,0.6628824953031667,0.7276315869493442,38.836,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
24,30,18,JuliaAIC_bobyqa_AGP1,1810.83644778493,0.6571925221961806,0.702276752369493,5.019,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
25,30,18,NelderMead_nAGQ0,1714.0823787753911,0.3083218546348504,0.6364637842493697,3.281759023666382,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,30,18,NelderMead_nAGQ1,1714.0558553983128,0.2973424836501867,0.7187670112171741,16.115478992462158,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,30,18,Bobyqa_nAGQ0,1714.0823787753911,0.3083218546348504,0.6364637842493697,3.2558040618896484,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,30,18,Bobyqa_nAGQ1,1714.055851788298,0.2972383059620434,0.7187796214424534,8.283074140548706,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,30,18,nloptwrap_nAGQ0,1714.0837978749846,0.30369400103184196,0.6535148552078573,0.9680280685424805,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,30,18,nloptwrap_nAGQ1,1714.0460892987292,0.2945760976487389,0.7335405684976529,3.0769948959350586,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,30,18,JuliaAIC_NeldMeader_AGP0,1714.0642141087988,0.2974428672525816,0.6743760451298232,12.16,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
25,30,18,JuliaAIC_bobyqa_AGP0,1714.0763471884388,0.30838466452439867,0.6364051547001706,0.515,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
25,30,18,JuliaAIC_NeldMeader_AGP1,1714.055745091201,0.2852470703996012,0.6166569628445967,20.706,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
25,30,18,JuliaAIC_bobyqa_AGP1,1714.0557649743864,0.28452835132390397,0.6212294636854644,4.094,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
1,30,20,NelderMead_nAGQ0,1923.9370605677063,0.4128536614119682,0.9075005287531981,54.3337140083313,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,30,20,NelderMead_nAGQ1,1923.9193252780742,0.40437381950436263,0.9453888439626171,63.27358388900756,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,30,20,Bobyqa_nAGQ0,1923.9370605677063,0.4128536614119682,0.9075005287531981,54.598039865493774,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,30,20,Bobyqa_nAGQ1,1923.9193186055616,0.4054310684418063,0.9454934798593726,87.43758511543274,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,30,20,nloptwrap_nAGQ0,1923.9376276795217,0.4128777082474385,0.8948221952497014,1.275763988494873,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,30,20,nloptwrap_nAGQ1,1923.9207247653753,0.40119378250384435,0.9291356830844952,3.377777099609375,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,30,20,JuliaAIC_NeldMeader_AGP0,1923.8967575687102,0.3978632337377801,0.9044056099721884,16.049,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
1,30,20,JuliaAIC_bobyqa_AGP0,1923.8967570747386,0.39786033609749727,0.9047452808086873,3.327,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
1,30,20,JuliaAIC_NeldMeader_AGP1,1923.9865253437365,0.4316585316746114,0.6449724312715064,31.392,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
1,30,20,JuliaAIC_bobyqa_AGP1,1923.9193035232574,0.4037781540785699,0.9196875808874129,7.049,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
2,30,20,NelderMead_nAGQ0,1942.0644216903165,0.1751488048365293,0.012553125795898316,50.69478893280029,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,30,20,NelderMead_nAGQ1,1942.0548071132168,0.17634175505704197,0.08274874233712498,61.47286820411682,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,30,20,Bobyqa_nAGQ0,1942.0644216903165,0.1751488048365293,0.012553125795898316,50.535918951034546,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,30,20,Bobyqa_nAGQ1,1942.0547989471156,0.1764027929304223,0.08288853215633869,57.41523003578186,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,30,20,nloptwrap_nAGQ0,1942.0669771301561,0.17791984390171697,0.012735134241364278,1.7878150939941406,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,30,20,nloptwrap_nAGQ1,1942.0574397353569,0.17933412245009306,0.08357673275032672,3.93999981880188,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,30,20,JuliaAIC_NeldMeader_AGP0,1942.0644119906717,0.1751454377491321,0.012550897672993251,15.795,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
2,30,20,JuliaAIC_bobyqa_AGP0,1942.0661284636835,0.17747514193664157,0.012668765991572482,0.921,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
2,30,20,JuliaAIC_NeldMeader_AGP1,1942.0571554008704,0.1755203389256913,0.011254804311807526,51.726,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
2,30,20,JuliaAIC_bobyqa_AGP1,1942.056823831839,0.1741002366217634,0.011516170581286504,1.687,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
3,30,20,NelderMead_nAGQ0,1978.9383930699487,0.6409874984181165,0.4551569275411842,4.611445903778076,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
3,30,20,NelderMead_nAGQ1,1978.915850353478,0.6655807315540885,0.6467996334650785,12.895191192626953,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
3,30,20,Bobyqa_nAGQ0,1978.9383930699487,0.6409874984181165,0.4551569275411842,4.626209020614624,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
3,30,20,Bobyqa_nAGQ1,1978.9158503056717,0.6639392474126782,0.6423466284805204,9.891021966934204,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
3,30,20,nloptwrap_nAGQ0,1978.9408064589297,0.6422080355126052,0.45401491201352595,1.1872131824493408,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
3,30,20,nloptwrap_nAGQ1,1978.9169933073617,0.6615563875702892,0.6563418348731804,3.2921009063720703,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
3,30,20,JuliaAIC_NeldMeader_AGP0,1978.9373133260076,0.6416386872471539,0.4571760764821814,47.439,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
3,30,20,JuliaAIC_bobyqa_AGP0,1978.938364074765,0.6409658927965086,0.4553207847957541,1.937,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
3,30,20,JuliaAIC_NeldMeader_AGP1,1978.915726075829,0.6626838301168032,0.4339548192007975,71.491,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
3,30,20,JuliaAIC_bobyqa_AGP1,1978.915739848367,0.6645513289241896,0.43391558711082817,6.781,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
4,30,20,NelderMead_nAGQ0,2023.5601814859224,0.25767858732936527,0.066300384449689,18.271151065826416,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
4,30,20,NelderMead_nAGQ1,2023.5435783409384,0.2500731715805544,0.16344394843052298,32.06400799751282,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
4,30,20,Bobyqa_nAGQ0,2023.5601814859224,0.25767858732936527,0.066300384449689,18.18743109703064,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
4,30,20,Bobyqa_nAGQ1,2023.5435782681238,0.2500034773755013,0.16340692633223267,21.8625009059906,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
4,30,20,nloptwrap_nAGQ0,2023.6043464295142,0.25733356859147477,0.06555555459824805,1.7937390804290771,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
4,30,20,nloptwrap_nAGQ1,2023.5853797639782,0.25277397138650687,0.17709088811254664,3.6695199012756348,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
4,30,20,JuliaAIC_NeldMeader_AGP0,2023.4781103437394,0.2713149519835368,0.06507481498195898,17.803,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
4,30,20,JuliaAIC_bobyqa_AGP0,2023.5601751250108,0.2576694766289704,0.06628445601370025,0.828,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
4,30,20,JuliaAIC_NeldMeader_AGP1,2023.4605097391582,0.25210733553770315,0.057755269596657194,76.136,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
4,30,20,JuliaAIC_bobyqa_AGP1,2023.5435030569845,0.2389122059643998,0.05987018428840076,8.878,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
5,30,20,NelderMead_nAGQ0,1826.665721790022,0.8943624093025886,0.5362717692314013,5.413691997528076,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
5,30,20,NelderMead_nAGQ1,1826.6412017405578,0.8557763783085931,0.627822436591148,11.172850847244263,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
5,30,20,Bobyqa_nAGQ0,1826.665721790022,0.8943624093025886,0.5362717692314013,5.403141021728516,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
5,30,20,Bobyqa_nAGQ1,1826.6411889269789,0.8558804155158486,0.6277365062276079,10.156739950180054,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
5,30,20,nloptwrap_nAGQ0,1826.6657420112633,0.8945554751619909,0.5369728942698295,1.749450922012329,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
5,30,20,nloptwrap_nAGQ1,1826.645605935635,0.8860275243181148,0.6390156519007499,3.6734578609466553,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
5,30,20,JuliaAIC_NeldMeader_AGP0,1826.6657117119837,0.8943664991857907,0.5362859279433241,14.8,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
5,30,20,JuliaAIC_bobyqa_AGP0,1826.6657121192206,0.8944051425148504,0.5364088563961098,1.234,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
5,30,20,JuliaAIC_NeldMeader_AGP1,1826.6410600727193,0.8518958690742511,0.5135823331829522,32.207,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
5,30,20,JuliaAIC_bobyqa_AGP1,1826.6410620599659,0.8517832359673374,0.5136025071219057,3.25,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
6,30,20,NelderMead_nAGQ0,1900.3025233225035,0.657142948614798,0.3712399987176981,8.922425985336304,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
6,30,20,NelderMead_nAGQ1,1900.2891607515664,0.6648070321801371,0.5781120217949478,17.628623962402344,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
6,30,20,Bobyqa_nAGQ0,1900.3025233225035,0.657142948614798,0.3712399987176981,9.033511877059937,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
6,30,20,Bobyqa_nAGQ1,1900.2891476675347,0.6649777026331283,0.5781557481773114,14.87441897392273,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
6,30,20,nloptwrap_nAGQ0,1900.303432952856,0.656695131171388,0.3698756512198159,1.9234371185302734,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
6,30,20,nloptwrap_nAGQ1,1900.2900393004782,0.6599280866285178,0.5847417094575721,3.986936092376709,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
6,30,20,JuliaAIC_NeldMeader_AGP0,1897.5710752838033,0.7487190310237475,0.40384031951014526,17.713,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
6,30,20,JuliaAIC_bobyqa_AGP0,1897.571070085173,0.7487128587802732,0.40403921254942177,1.109,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
6,30,20,JuliaAIC_NeldMeader_AGP1,1897.5525441931654,0.7432540775555259,0.39509465942710265,27.847,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
6,30,20,JuliaAIC_bobyqa_AGP1,1900.2895629039012,0.6438289975408921,0.3567422383733676,2.765,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
7,30,20,NelderMead_nAGQ0,2010.7466296954967,0.8040894123409119,0.34260251185300544,6.956620931625366,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
7,30,20,NelderMead_nAGQ1,2010.7384499384436,0.8071863808326081,0.5684039657485904,15.017601013183594,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
7,30,20,Bobyqa_nAGQ0,2010.7466296954967,0.8040894123409119,0.34260251185300544,6.9470109939575195,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
7,30,20,Bobyqa_nAGQ1,2010.7384457928467,0.8071104962906628,0.5683923043058724,12.451594829559326,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
7,30,20,nloptwrap_nAGQ0,2010.746712417495,0.8041569939113196,0.34167389327459535,2.315108060836792,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
7,30,20,nloptwrap_nAGQ1,2010.7466842786903,0.8048534488423154,0.5795705695955169,4.135318994522095,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
7,30,20,JuliaAIC_NeldMeader_AGP0,2010.746624959526,0.8040889583741373,0.34257179285605854,16.071,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
7,30,20,JuliaAIC_bobyqa_AGP0,2011.7751908458729,0.7783881782488111,0.3865450440927222,0.758,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
7,30,20,JuliaAIC_NeldMeader_AGP1,2010.7384175957222,0.8065385426724154,0.3271778484046902,35.199,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
7,30,20,JuliaAIC_bobyqa_AGP1,2010.7387735640684,0.8201823227739721,0.32842247232111355,7.486,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
8,30,20,NelderMead_nAGQ0,1957.5378724087452,0.4798174462116585,0.03430968120594054,22.391908168792725,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
8,30,20,NelderMead_nAGQ1,1957.5267830206774,0.49204228237144426,0.16719879694386386,38.38116908073425,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
8,30,20,Bobyqa_nAGQ0,1957.5378724087452,0.4798174462116585,0.03430968120594054,22.454176902770996,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
8,30,20,Bobyqa_nAGQ1,1957.526782844504,0.49208548010786957,0.16719592812650066,33.68098998069763,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
8,30,20,nloptwrap_nAGQ0,1956.6224546355836,0.4680946928143482,0.03758849401733799,1.7956080436706543,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
8,30,20,nloptwrap_nAGQ1,1956.6223575537028,0.4867686930532856,0.18563196613853025,3.6588008403778076,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
