"","SD_ID_Intercept","SD_ID_Difference","SD_ID_CoI","SD_SV_Intercept","Label","SD_SV_Difference","SD_SV_CoI","Fixed_Effect_CoI","Fixed_Effect_Difference","Fixed_Effect_Interaction","AIC","SE_CoI","SE_Difference","SE_Interaction","Convergence"
"11",2,2,2,0.0173096934487845,"0/Diff",0.0895365215632966,2,0.285627267788247,0.367647247497973,0.0461241767447918,10371.5496336496,0.0315407438863832,0.0454288166017393,0.0282978011637256,TRUE
"12",0.769099228035902,2,2,0,"1/Diff",0.214682166343322,2,0.647730847756706,0.961936067239651,0.0175089174650122,9451.42959156638,0.0354453934862629,0.0991211930951368,0.0297667682673577,FALSE
"13",0.815254960091057,0.0919504336566989,2,0,"Diff/Diff",0.222186476395455,2,0.647704421105536,0.983536261086246,0.00225966161185606,9444.03287481076,0.0355148008072501,0.109225802679092,0.032377913529271,FALSE
"14",0.992700964779563,0.382308075796047,0.382308075796047,0.0168737382154137,"Cond/Diff",0.212490142222215,2,0.597938422708176,1.1295682680389,-0.26075643686312,9398.07127172469,0.120524999479848,0.101126906532391,0.0483528501254068,TRUE
"15",1.02508803600099,0.116407244281584,0.394779146628174,0,"Diff+Cond/Diff",0.220486910561739,2,0.608924279561055,1.13488860171897,-0.251007152551319,9388.96874815581,0.125617110014977,0.112674198691158,0.0486283616237105,FALSE
"16",2,2,2,0,"0/Cond",2,0.080458669310724,0.277709666077164,0.343692488225484,0.0464967856911657,10390.0380884315,0.0503330314540378,0.0196525635598772,0.0284408736807756,FALSE
"17",0.714308929216366,2,2,0,"1/Cond",2,0.153073248117765,0.60406908623721,0.86466611124271,0.0177258152966787,9556.74340481758,0.078258910758983,0.0282675790408254,0.030014364169177,FALSE
"18",0.726855132178888,0.0682342222216452,2,0.00563558998007834,"Diff/Cond",2,0.158471961175246,0.605796030452712,0.871162026075486,0.0158429644154311,9554.6672210589,0.0806375359016907,0.0400670208422462,0.0325492015206363,FALSE
"19",0.918114866194992,0.352035812299001,0.352035812299001,0,"Cond/Cond",2,0.136975237909356,0.554761733102899,1.01963766262431,-0.243447244944011,9513.44614508627,0.128143773658124,0.0371956338505726,0.0486837532329367,FALSE
"20",0.918091532976404,0.107288079225861,0.374774710867999,0.0138547701393689,"Diff+Cond/Cond",2,0.143149171230406,0.566320089967192,1.01599400363275,-0.229185279501462,9505.50472195478,0.136875477270967,0.0532318323319351,0.0489209956220646,TRUE
"21",2,2,2,0.0042204237807775,"0/Diff+Cond",0.0814012525244384,0.046839386716908,0.285958952114879,0.365611404792271,0.0479866183645742,10375.7289318243,0.0380324091192187,0.0421124192740991,0.0283459001884164,TRUE
"22",0.769618509735116,2,2,0.00387822915250459,"1/Diff+Cond",0.200185778126458,0.0474423894577899,0.648799768593424,0.958201298897822,0.0212303446108808,9453.72219818036,0.0411558654468765,0.0929986336559802,0.0298656924440725,TRUE
"23",0.818455240262458,0.0936321290497226,2,0.0121888470432625,"Diff/Diff+Cond",0.208634439860255,0.0394825274051293,0.648129564233587,0.982881295487243,0.0025780434723316,9446.09833308379,0.0396145953184048,0.103805662160146,0.0324906831515739,TRUE
"24",0.99112675432493,0.379649775106651,0.379649775106651,0,"Cond/Diff+Cond",0.207322188931334,0.032254352396698,0.598423730027432,1.12701011121996,-0.257832682278205,9403.48199141686,0.120537389452099,0.0990280495445711,0.0485239579918345,FALSE
"25",1.02190996743136,0.115188125241358,0.38850670092144,0,"Diff+Cond/Diff+Cond",0.213303966985964,0.025362823182894,0.609543011974416,1.13153597856709,-0.246418241169229,9394.09266584299,0.124294307088438,0.109728342611131,0.0488930168224115,FALSE
