n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,power_Accuracy_ANOVA,power_Precision_ANOVA,Duration
16,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.05,0.97,0.03,0.0,0.0,607393 milliseconds
18,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.09,0.99,0.07,0.0,0.0,659593 milliseconds
20,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.04,0.0,0.0,743191 milliseconds
10,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.94,0.11,0.71,0.13,0.0,0.0,333488 milliseconds
12,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.97,0.06,0.84,0.1,0.0,0.01,428707 milliseconds
14,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.02,0.92,0.04,0.0,0.0,503605 milliseconds
16,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.07,0.95,0.1,0.0,0.03,573284 milliseconds
18,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,0.94,0.11,0.0,0.0,677842 milliseconds
20,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,0.99,0.12,0.0,0.02,731249 milliseconds
10,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.94,0.09,0.74,0.29,0.0,0.05,330220 milliseconds
12,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.98,0.08,0.79,0.26,0.0,0.03,416318 milliseconds
14,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.96,0.05,0.84,0.25,0.0,0.02,560027 milliseconds
16,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.11,0.94,0.33,0.0,0.04,599647 milliseconds
18,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.08,0.95,0.33,0.0,0.05,656253 milliseconds
20,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.09,0.97,0.33,0.0,0.05,802876 milliseconds
10,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.0,0.08,0.0,0.24,0.0,0.01,351254 milliseconds
12,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.04,0.15,0.0,0.36,0.0,0.08,452351 milliseconds
14,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.06,0.19,0.0,0.31,0.0,0.03,626540 milliseconds
16,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.07,0.12,0.0,0.42,0.0,0.05,677023 milliseconds
18,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.08,0.18,0.01,0.35,0.0,0.04,691815 milliseconds
20,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.04,0.21,0.0,0.49,0.0,0.04,795264 milliseconds
10,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.01,0.06,0.0,0.12,0.0,0.02,333581 milliseconds
12,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.05,0.08,0.0,0.14,0.0,0.02,421915 milliseconds
14,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.06,0.09,0.02,0.1,0.0,0.0,520971 milliseconds
16,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.09,0.07,0.01,0.12,0.0,0.02,583143 milliseconds
18,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.05,0.08,0.0,0.17,0.0,0.01,686086 milliseconds
20,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.05,0.09,0.0,0.15,0.0,0.03,761667 milliseconds
10,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.04,0.06,0.02,0.06,0.0,0.0,326186 milliseconds
12,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.1,0.05,0.01,0.1,0.0,0.01,420573 milliseconds
14,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.06,0.06,0.01,0.04,0.0,0.0,495170 milliseconds
16,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.06,0.04,0.01,0.06,0.0,0.01,568877 milliseconds
18,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.04,0.02,0.01,0.04,0.0,0.0,652217 milliseconds
20,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.01,0.03,0.0,0.07,0.0,0.0,763970 milliseconds
10,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.11,0.06,0.01,0.1,0.0,0.01,329288 milliseconds
12,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.04,0.08,0.01,0.18,0.0,0.01,409669 milliseconds
14,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.07,0.06,0.0,0.1,0.0,0.02,505438 milliseconds
16,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.04,0.12,0.01,0.11,0.0,0.0,578547 milliseconds
18,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.02,0.08,0.0,0.11,0.0,0.02,664863 milliseconds
20,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.05,0.12,0.0,0.14,0.0,0.01,728443 milliseconds
10,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.03,0.13,0.01,0.28,0.0,0.01,335351 milliseconds
12,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.06,0.08,0.0,0.21,0.0,0.01,412484 milliseconds
14,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.06,0.09,0.01,0.23,0.0,0.02,497106 milliseconds
16,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.06,0.2,0.01,0.4,0.0,0.03,567753 milliseconds
18,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.04,0.18,0.01,0.28,0.0,0.03,676970 milliseconds
20,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.05,0.1,0.0,0.3,0.0,0.09,734702 milliseconds
10,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.97,0.05,0.74,0.21,0.0,0.03,326265 milliseconds
12,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.99,0.15,0.77,0.32,0.0,0.06,427829 milliseconds
14,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.98,0.05,0.87,0.32,0.0,0.03,499032 milliseconds
16,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.07,0.97,0.35,0.0,0.1,591857 milliseconds
18,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.1,1.0,0.41,0.0,0.08,695797 milliseconds
20,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.11,0.99,0.38,0.0,0.04,764109 milliseconds
10,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.96,0.05,0.69,0.13,0.0,0.0,332502 milliseconds
12,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0.01,0.78,0.07,0.0,0.01,427326 milliseconds
14,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,0.83,0.09,0.0,0.01,520567 milliseconds
16,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0.03,0.96,0.1,0.0,0.02,611527 milliseconds
18,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0.04,0.97,0.15,0.0,0.0,677187 milliseconds
20,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.02,0.99,0.12,0.0,0.0,770125 milliseconds
10,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,0.93,0.07,0.71,0.09,0.0,0.01,322876 milliseconds
12,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,0.98,0.03,0.82,0.06,0.0,0.01,432718 milliseconds
14,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.04,0.85,0.06,0.0,0.0,526611 milliseconds
16,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.05,0.93,0.05,0.0,0.02,604483 milliseconds
18,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,0.99,0.08,0.93,0.08,0.0,0.01,668172 milliseconds
20,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.07,0.95,0.08,0.0,0.01,728516 milliseconds
10,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.93,0.12,0.71,0.12,0.0,0.0,338546 milliseconds
12,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.94,0.11,0.73,0.12,0.0,0.02,423236 milliseconds
14,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.99,0.11,0.86,0.08,0.0,0.01,519482 milliseconds
16,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.09,0.93,0.12,0.0,0.0,588828 milliseconds
18,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.16,0.92,0.16,0.0,0.03,664673 milliseconds
20,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.15,0.98,0.14,0.0,0.02,757703 milliseconds
10,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.91,0.15,0.67,0.24,0.0,0.02,330938 milliseconds
12,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.98,0.17,0.83,0.26,0.0,0.02,404155 milliseconds
14,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.97,0.19,0.84,0.35,0.0,0.07,514456 milliseconds
16,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.98,0.2,0.95,0.37,0.0,0.08,585623 milliseconds
18,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.24,0.93,0.36,0.0,0.04,658110 milliseconds
20,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.98,0.18,0.96,0.32,0.0,0.04,762657 milliseconds
10,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.04,1.0,0.3,0.0,0.04,344296 milliseconds
12,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.06,1.0,0.31,0.0,0.06,449969 milliseconds
14,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.33,0.01,0.02,549061 milliseconds
16,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.06,1.0,0.33,0.03,0.04,608236 milliseconds
18,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.03,1.0,0.41,0.0,0.1,713422 milliseconds
20,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.39,0.01,0.06,802077 milliseconds
10,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.06,1.0,0.06,0.0,0.01,336501 milliseconds
12,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.16,0.0,0.01,435505 milliseconds
14,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.12,0.01,0.0,520840 milliseconds
16,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.01,1.0,0.2,0.01,0.03,602546 milliseconds
18,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.06,1.0,0.09,0.0,0.0,716171 milliseconds
20,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.14,0.0,0.01,771490 milliseconds
10,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.09,1.0,0.06,0.0,0.02,334352 milliseconds
12,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.02,0.0,0.0,449313 milliseconds
14,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.07,0.0,0.0,523530 milliseconds
16,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.11,1.0,0.08,0.0,0.0,623501 milliseconds
18,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.13,1.0,0.05,0.0,0.02,688623 milliseconds
20,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.07,0.01,0.0,772957 milliseconds
10,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.09,1.0,0.11,0.0,0.0,339515 milliseconds
12,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.15,1.0,0.08,0.0,0.0,432607 milliseconds
14,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.2,1.0,0.08,0.0,0.0,527765 milliseconds
16,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.18,1.0,0.07,0.01,0.0,595124 milliseconds
18,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.23,1.0,0.11,0.0,0.02,672440 milliseconds
20,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.19,1.0,0.13,0.0,0.0,763953 milliseconds
10,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.17,1.0,0.18,0.0,0.01,333935 milliseconds
12,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.22,1.0,0.22,0.0,0.04,428238 milliseconds
14,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.3,1.0,0.25,0.01,0.04,511263 milliseconds
16,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.24,1.0,0.21,0.02,0.03,594222 milliseconds
18,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.33,1.0,0.3,0.0,0.01,656606 milliseconds
20,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.3,1.0,0.36,0.0,0.06,758438 milliseconds
10,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.37,1.0,0.27,0.0,0.05,445655 milliseconds
12,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.37,1.0,0.31,0.0,0.03,533971 milliseconds
14,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.54,1.0,0.43,0.0,0.07,601735 milliseconds
16,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.6,1.0,0.4,0.0,0.09,709498 milliseconds
18,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.6,1.0,0.53,0.0,0.06,834610 milliseconds
20,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.59,1.0,0.55,0.02,0.09,924626 milliseconds
10,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.2,1.0,0.12,0.0,0.02,431469 milliseconds
12,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.28,1.0,0.18,0.01,0.01,529141 milliseconds
14,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.26,1.0,0.09,0.0,0.01,620906 milliseconds
16,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.31,1.0,0.2,0.0,0.0,737283 milliseconds
18,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.31,1.0,0.18,0.01,0.04,829467 milliseconds
20,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.3,1.0,0.19,0.01,0.02,934283 milliseconds
10,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.13,1.0,0.09,0.0,0.01,424094 milliseconds
12,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.09,1.0,0.04,0.0,0.0,506248 milliseconds
14,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.03,0.0,0.0,621860 milliseconds
16,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.14,1.0,0.05,0.0,0.0,714773 milliseconds
18,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.16,1.0,0.02,0.0,0.01,819853 milliseconds
20,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.04,0.01,0.01,873313 milliseconds
10,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.16,0.01,0.03,439233 milliseconds
12,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.18,0.0,0.01,525516 milliseconds
14,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.08,0.0,0.01,633611 milliseconds
16,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.1,0.01,0.01,701796 milliseconds
18,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.04,1.0,0.15,0.0,0.02,858984 milliseconds
20,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.15,0.0,0.02,890469 milliseconds
10,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.31,0.0,0.04,409562 milliseconds
12,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.13,1.0,0.35,0.01,0.02,513095 milliseconds
14,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.04,1.0,0.36,0.0,0.05,594264 milliseconds
16,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.35,0.0,0.09,655877 milliseconds
18,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.04,1.0,0.44,0.0,0.05,778390 milliseconds
20,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.1,1.0,0.5,0.0,0.05,876941 milliseconds
10,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.99,0.23,0.85,0.31,0.0,0.02,440263 milliseconds
12,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.27,0.89,0.45,0.0,0.06,526906 milliseconds
14,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.29,0.96,0.43,0.0,0.08,639781 milliseconds
16,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.37,0.97,0.52,0.0,0.06,736711 milliseconds
18,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.4,0.97,0.56,0.0,0.05,786322 milliseconds
20,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.4,1.0,0.6,0.0,0.1,921311 milliseconds
10,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,0.88,0.13,0.0,0.01,412125 milliseconds
12,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.14,0.92,0.18,0.0,0.02,502469 milliseconds
14,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.14,0.96,0.13,0.0,0.01,624987 milliseconds
16,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.19,0.97,0.2,0.0,0.02,717185 milliseconds
18,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.18,1.0,0.23,0.0,0.03,830078 milliseconds
20,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.17,1.0,0.15,0.0,0.01,890702 milliseconds
10,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.99,0.04,0.82,0.13,0.0,0.0,433461 milliseconds
12,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.09,0.88,0.05,0.0,0.0,510599 milliseconds
14,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.02,0.91,0.05,0.0,0.01,611136 milliseconds
16,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.12,0.95,0.05,0.0,0.01,709985 milliseconds
18,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.09,0.99,0.05,0.0,0.0,793890 milliseconds
20,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.06,1.0,0.05,0.0,0.01,915891 milliseconds
10,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.95,0.07,0.72,0.11,0.0,0.02,426234 milliseconds
12,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.07,0.87,0.17,0.0,0.05,496140 milliseconds
14,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.99,0.06,0.92,0.13,0.0,0.02,644737 milliseconds
16,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,0.97,0.2,0.0,0.0,722310 milliseconds
18,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.02,0.99,0.11,0.0,0.01,847752 milliseconds
20,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.03,1.0,0.12,0.0,0.02,896332 milliseconds
10,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.07,0.86,0.2,0.0,0.03,416292 milliseconds
12,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.08,0.88,0.34,0.0,0.04,504597 milliseconds
14,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.1,0.94,0.37,0.0,0.05,589606 milliseconds
16,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.14,0.94,0.4,0.0,0.08,690125 milliseconds
18,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.15,0.99,0.5,0.0,0.07,783598 milliseconds
20,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.1,1.0,0.45,0.0,0.09,856324 milliseconds
10,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.06,0.09,0.0,0.39,0.0,0.07,436015 milliseconds
12,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.07,0.12,0.01,0.38,0.0,0.02,529641 milliseconds
14,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.07,0.19,0.0,0.54,0.0,0.05,632669 milliseconds
16,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.04,0.22,0.0,0.51,0.0,0.04,701221 milliseconds
18,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.04,0.27,0.0,0.47,0.0,0.06,818859 milliseconds
20,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.04,0.19,0.0,0.58,0.0,0.07,946421 milliseconds
10,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.07,0.05,0.0,0.13,0.0,0.01,431901 milliseconds
12,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.06,0.09,0.0,0.12,0.0,0.01,529130 milliseconds
14,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.06,0.09,0.0,0.12,0.0,0.0,617252 milliseconds
16,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.07,0.04,0.0,0.16,0.0,0.01,717499 milliseconds
18,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.08,0.06,0.0,0.18,0.0,0.01,841407 milliseconds
20,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.05,0.04,0.0,0.24,0.0,0.0,865278 milliseconds
10,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.06,0.03,0.0,0.08,0.0,0.0,420174 milliseconds
12,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.07,0.05,0.0,0.07,0.0,0.0,518890 milliseconds
14,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.08,0.03,0.0,0.07,0.0,0.0,618437 milliseconds
16,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.05,0.07,0.0,0.08,0.0,0.0,709938 milliseconds
18,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.04,0.06,0.0,0.04,0.0,0.01,810719 milliseconds
20,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.03,0.08,0.01,0.06,0.0,0.0,945941 milliseconds
10,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.05,0.05,0.01,0.12,0.0,0.01,403824 milliseconds
12,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.07,0.04,0.0,0.11,0.0,0.0,521468 milliseconds
14,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.11,0.05,0.01,0.12,0.0,0.03,594346 milliseconds
16,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.05,0.07,0.0,0.14,0.0,0.0,684326 milliseconds
18,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.05,0.08,0.0,0.16,0.0,0.02,776377 milliseconds
20,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.05,0.09,0.0,0.17,0.0,0.0,946389 milliseconds
10,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.09,0.17,0.0,0.33,0.0,0.0,412594 milliseconds
12,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.04,0.16,0.0,0.35,0.0,0.06,512830 milliseconds
14,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.14,0.22,0.0,0.4,0.0,0.02,599607 milliseconds
16,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.08,0.15,0.01,0.42,0.0,0.05,715126 milliseconds
18,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.06,0.22,0.0,0.42,0.0,0.05,802531 milliseconds
20,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.04,0.24,0.0,0.46,0.0,0.06,899984 milliseconds
