nIteration,n,reps,DurationGLMM_NeldMeader_AGP0,AIC_NeldMeader_AGP0,Pvalues_NeldMeader_AGP0_Accuracy,Pvalues_NeldMeader_AGP0_Precision,DurationGLMM_bobyqa_AGP0,AIC_bobyqa_AGP0,Pvalues_bobyqa_AGP0_Accuracy,Pvalues_bobyqa_AGP0_Precision,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between
18,18,30,28916 milliseconds,4186.722890158468,7.886968650074742e-14,0.02606717583133751,1568 milliseconds,4188.325183401216,1.2985394401232595e-14,0.023208900720514722,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,18,30,29733 milliseconds,4172.729867703624,5.859969310390799e-15,0.004971204616895493,3759 milliseconds,4172.7298682473465,5.779489653799859e-15,0.004967191874237036,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,18,30,44650 milliseconds,4056.0888281744305,3.210183590487019e-16,1.2991762826099118e-9,4245 milliseconds,4056.0888282034757,3.2096387849945682e-16,1.2991798498593675e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,18,30,29469 milliseconds,4048.3462885566387,8.693630295444398e-9,0.03836742057128022,2306 milliseconds,4045.3739896816096,3.517898246828206e-10,0.029330074104746785,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,18,30,39911 milliseconds,4101.186187611362,4.139949279454502e-14,5.825226576715576e-8,2017 milliseconds,4101.1847726412,4.1261217601355226e-14,5.83406196130229e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,18,30,59127 milliseconds,4131.7954013112885,4.3305516189878865e-10,0.014094024287987908,3317 milliseconds,4131.987213078806,5.169641423803913e-10,0.015426609755710837,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,18,30,28838 milliseconds,4180.12414468512,3.4464355713465634e-9,1.4581522256371855e-6,2269 milliseconds,4181.299268947823,2.4537391401215543e-9,8.27206059939078e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,18,30,29719 milliseconds,4117.075112875878,5.409386072747442e-12,0.014982374719790966,2796 milliseconds,4117.075113121886,5.475882136589062e-12,0.01498152334442723,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,20,30,51149 milliseconds,4007.4979714771202,1.5130562215515206e-11,2.5441563240874988e-8,8179 milliseconds,4007.4979771236285,1.479093361338298e-11,2.5377314111432197e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,20,30,41819 milliseconds,4181.863509893044,1.2291569601180892e-12,4.704654105222314e-6,2722 milliseconds,4181.863510193178,1.2315003900684521e-12,4.708076292302435e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,20,30,16976 milliseconds,4051.305160237285,2.0928773098456977e-12,1.4174157543314191e-9,2589 milliseconds,4051.305187384049,2.0949000444596294e-12,1.4042042898196401e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,20,30,39013 milliseconds,4120.059613671999,1.400836186381455e-10,2.035992385477446e-6,2442 milliseconds,4120.3766235526555,1.1897375019151603e-10,1.7291591097631363e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,20,30,68206 milliseconds,4139.168835067073,1.4314553279406663e-10,1.246599854095362e-6,3481 milliseconds,4139.16905779364,1.8564108836224038e-10,1.2735002632406266e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,20,30,47070 milliseconds,4040.1026451448774,1.689746086966842e-14,6.612075458639489e-11,3363 milliseconds,4040.1026451732623,1.6870517809131207e-14,6.610025947612414e-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,20,30,36738 milliseconds,4125.992117288482,1.556974367710398e-11,1.7710127133916125e-5,3563 milliseconds,4125.992008134014,1.7505937634808636e-11,1.7730258066132755e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,20,30,44041 milliseconds,4044.2929793180883,2.527890557339029e-13,5.456773146068508e-7,4046 milliseconds,4044.2929268116004,2.5321114536859247e-13,5.452899851124275e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,20,30,70279 milliseconds,3954.228978406569,5.6821850623841e-20,6.053026508289585e-13,5063 milliseconds,3954.231360453781,5.522847388426568e-20,6.09520344817417e-13,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,20,30,53170 milliseconds,4113.636183390814,1.721422476216231e-10,1.9968854861543278e-5,4984 milliseconds,4113.636183384381,1.7291785974384348e-10,1.9976200397875486e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,20,30,38853 milliseconds,4019.4039117949287,3.1827615571332487e-12,0.0005961392537991723,3089 milliseconds,4019.4075013732627,3.033069950447081e-12,0.0005908810055642812,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,20,30,31723 milliseconds,4159.4068807797175,8.808841680760703e-17,1.566497343058782e-9,3677 milliseconds,4159.406880791669,8.838017886382433e-17,1.5659399767688402e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,20,30,25752 milliseconds,4038.232849018774,6.718417908674666e-11,2.0239851327886433e-7,3576 milliseconds,4037.8438139094164,5.4847153575416943e-11,1.792505500323747e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,20,30,33036 milliseconds,4087.0896480396536,1.1626877247611702e-15,2.0884148648667795e-11,3444 milliseconds,4087.0896480718447,1.1627210289654224e-15,2.0891626593271978e-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,20,30,36790 milliseconds,3990.8215491217056,0.08370270087028081,8.611356966479585e-12,2803 milliseconds,3986.214350659962,4.452262372464068e-13,1.8832663745394035e-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,20,30,43494 milliseconds,4176.371220128634,1.2802138626598767e-11,0.0006721124387263823,7550 milliseconds,4176.371319588775,1.2922594276944068e-11,0.0006706821437447603,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,20,30,53993 milliseconds,4107.690544341083,1.5109130138562543e-13,0.001981667547235898,2026 milliseconds,4107.690544314346,1.515910715478563e-13,0.001982445478782936,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,20,30,71342 milliseconds,4139.2091204664885,2.088419095450794e-8,1.7054673166319694e-10,5833 milliseconds,4139.753738622425,4.401130611822496e-6,1.5288018225453312e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,20,30,27748 milliseconds,4088.26407825572,2.4065750954237244e-11,9.413866165967261e-6,4412 milliseconds,4088.263962685182,2.4101170764434756e-11,9.366929799994627e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,20,30,42773 milliseconds,4074.4798573769936,1.7476228977395045e-14,1.7353407999349384e-14,4580 milliseconds,4074.4798607526554,1.7269682373826228e-14,1.732811415761978e-14,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,20,30,72807 milliseconds,4256.520695936681,1.0119451814600528e-12,0.0021032664329540276,4491 milliseconds,4256.5422098007575,9.585320290418554e-13,0.002062922141136107,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,20,30,37997 milliseconds,4117.441047029116,3.978180919513479e-15,4.116335885565149e-9,2031 milliseconds,4117.601216981444,4.743251344674451e-15,4.6129982758145e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,20,30,21055 milliseconds,4041.0856734651925,5.154156670610823e-10,9.677900127479191e-5,2000 milliseconds,4042.673178494526,3.531008497805625e-10,7.718909787310667e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,20,30,50762 milliseconds,4001.059650427274,1.4851137334000775e-10,2.8703202979076614e-5,1883 milliseconds,4001.0633603921947,1.4499174809445269e-10,2.8651086607349755e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,20,30,30659 milliseconds,4141.716980459956,2.1467999225428586e-10,0.00020247105418234963,3636 milliseconds,4141.716980505676,2.1522138952011964e-10,0.0002024729303901393,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,10,40,40048 milliseconds,4148.604508192516,7.003130289074869e-12,0.004344536013660919,1986 milliseconds,4148.801001299712,4.1476975146089284e-12,0.0034964502300400928,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,10,40,37929 milliseconds,4179.29940410971,1.7508232430428198e-10,0.011805829566262676,3324 milliseconds,4179.299402193459,1.7586127212527646e-10,0.011799937147113247,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,10,40,75239 milliseconds,4102.434832274015,1.659430961577384e-14,9.800821628324204e-6,2705 milliseconds,4102.434832281812,1.6547456273440517e-14,9.799662027790056e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,10,40,49747 milliseconds,4082.1095828541947,2.014322843201964e-11,5.762730816923166e-7,2603 milliseconds,4082.1095833008912,1.9978501838292235e-11,5.763605831967759e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,10,40,56586 milliseconds,4196.243093569925,3.3506272453423113e-11,0.004070551108116533,3047 milliseconds,4196.2431321298445,3.3419625079623866e-11,0.00406934201970118,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,10,40,52870 milliseconds,3950.75440531419,4.796134403097366e-12,0.04373496969192452,2626 milliseconds,3950.754405511243,4.777979746377742e-12,0.04374403347333131,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,10,40,67569 milliseconds,4103.545989838372,4.5109674338170394e-11,1.3467668182339508e-7,5807 milliseconds,4097.052480052784,5.720493129573911e-12,1.1532828501494521e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,10,40,36973 milliseconds,4141.072722614788,1.4728245586223524e-13,0.00023926307944317914,4195 milliseconds,4141.0727220334775,1.4727404620745033e-13,0.00023926401159801844,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,10,40,41342 milliseconds,4146.012550150914,5.437873296828004e-10,0.013989152356700015,3765 milliseconds,4146.012535457828,5.396059991638218e-10,0.013989835378360536,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,10,40,46015 milliseconds,4009.8088815914098,1.074725080363476e-11,0.0019753387211078927,1964 milliseconds,4009.8226804415285,1.0381469388915263e-11,0.0019360495927431603,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,10,40,45731 milliseconds,4268.342704106913,2.483021443907183e-11,0.0008361445397702541,2806 milliseconds,4268.343972013437,2.5185840958082195e-11,0.0008411813369558977,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,10,40,54666 milliseconds,4145.449839663411,8.070732053060194e-12,1.2708608174907944e-7,3790 milliseconds,4145.4498399308095,8.09160953910618e-12,1.2715521184692156e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,10,40,51164 milliseconds,4060.7509044470285,2.0238743254101172e-12,1.9371590463294165e-8,3096 milliseconds,4060.7508944336305,2.0529878766979054e-12,1.9396523643613765e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,10,40,28930 milliseconds,4146.802838903024,5.896385110525985e-12,0.00012070345977910979,1737 milliseconds,4146.802826319108,5.936424746384088e-12,0.00012057521678527627,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,10,40,29453 milliseconds,3958.886432176918,6.537579356387018e-12,3.8276168050827136e-7,3504 milliseconds,3958.8864332042413,6.612599237170829e-12,3.8291589384469945e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,10,40,46284 milliseconds,4068.793388321174,3.6943222963159355e-10,3.7163418826648567e-7,3585 milliseconds,4068.793388413079,3.685649621002863e-10,3.717047011991319e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,10,40,51166 milliseconds,4067.007939288931,9.396206848819269e-13,2.244252506724122e-9,3343 milliseconds,4067.359034435345,1.4345991536785068e-12,3.629778569812127e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,10,40,61433 milliseconds,4055.230370217781,4.3335221743772434e-13,1.9069590434391353e-14,2388 milliseconds,4055.2500885920886,4.1672008198366686e-13,1.801256889453334e-14,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,10,40,29241 milliseconds,4053.1288958767154,2.756649375620256e-16,2.679799320636807e-5,1443 milliseconds,4053.128910484556,2.8638755287640055e-16,2.643665450672759e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,10,40,26465 milliseconds,4226.244046088235,1.3065397419224511e-12,0.00048495064929034084,4036 milliseconds,4226.244142076065,1.2999300595359888e-12,0.0004839101147714481,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,10,40,40269 milliseconds,4190.006034221257,1.790534523867131e-14,6.135429260132634e-6,2789 milliseconds,4190.006034286802,1.7854649881076208e-14,6.136787032285838e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,10,40,24734 milliseconds,4092.3378035115397,3.6214513238046496e-15,1.3208246490039867e-5,3427 milliseconds,4091.1157865223827,7.716797344830834e-15,1.1828939818601373e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,10,40,45139 milliseconds,4292.315133700497,7.869952434365588e-10,0.08148619196502607,2522 milliseconds,4292.315156109775,7.871298507538163e-10,0.08135438768521168,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,10,40,40979 milliseconds,4130.548880823521,3.636961289335876e-12,2.651257799976182e-7,3735 milliseconds,4130.548880910159,3.636781308705382e-12,2.647319356090647e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,10,40,23412 milliseconds,4094.5655191822384,1.7066253539492625e-11,4.914759122409152e-11,4449 milliseconds,4094.565519334199,1.707873964419999e-11,4.9123615809783544e-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,12,40,24982 milliseconds,4060.2080671248846,1.0714788593888285e-12,9.871879362579046e-8,7616 milliseconds,4060.1843719936023,9.350090431115266e-13,9.007620105831435e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,12,40,30015 milliseconds,4221.2440856674875,1.0836826628790398e-15,5.806524752162943e-8,3609 milliseconds,4221.244085883176,1.0901473644011028e-15,5.8297670037340505e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,12,40,31359 milliseconds,4185.052293867767,2.844489926595266e-14,0.005227635952006187,6666 milliseconds,4185.052182450294,2.828163479784546e-14,0.005231731219733383,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,12,40,20178 milliseconds,4138.150757754664,1.4179810224517524e-11,1.1025482342001328e-6,2918 milliseconds,4137.984495207783,1.3746299843563455e-11,7.856546328320816e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,12,40,45427 milliseconds,4118.802827242744,3.901789279378727e-11,5.8359235105958295e-8,2195 milliseconds,4118.806738552478,3.839527376548168e-11,5.7803669898405836e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,12,40,44599 milliseconds,4149.2070668945535,6.304199814685973e-13,8.658898576092816e-7,4076 milliseconds,4149.207066884576,6.326856805978099e-13,8.660672059762895e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,12,40,46960 milliseconds,4032.1420332661064,9.110019162722526e-16,0.0001474349644818787,2938 milliseconds,4032.142035411325,9.167760993483678e-16,0.00014713640224773612,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,12,40,118455 milliseconds,4041.707676652593,2.663104916348963e-10,5.623906198989194e-10,2987 milliseconds,4041.838936371547,2.97462630948862e-10,7.107121724064788e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,12,40,23028 milliseconds,4118.479118407262,5.385301578109903e-12,3.4962330652558806e-8,1761 milliseconds,4118.479118524573,5.370983781051057e-12,3.496199260762339e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,12,40,64294 milliseconds,4024.0789256190183,5.971869314930117e-17,3.787994115353608e-10,2421 milliseconds,4024.1395918528046,5.601674989707965e-17,3.808789786687326e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,12,40,49849 milliseconds,4172.43002273477,6.640562922659871e-12,4.118617309203429e-5,5067 milliseconds,4172.430021907893,6.59131928969215e-12,4.1115885567498085e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,12,40,40043 milliseconds,4120.6584135958365,6.916586734833688e-13,8.012779599300396e-7,2550 milliseconds,4120.658421401262,6.855762028421317e-13,8.049788443022459e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,12,40,49853 milliseconds,3926.338572305734,2.1609880230674286e-11,0.19423568453223392,1948 milliseconds,3927.3395955872224,6.959773568576247e-11,0.24707262591829746,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,12,40,44681 milliseconds,4175.497426442658,8.61112264852409e-9,1.2840229025592697e-8,4134 milliseconds,4174.937229056231,4.021717958912467e-9,7.752965875733188e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,12,40,50372 milliseconds,4137.649261824845,7.923976734277176e-12,2.374307950246505e-14,2814 milliseconds,4137.649264178024,8.080188221961535e-12,2.375550988131603e-14,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,12,40,51905 milliseconds,4164.250396658732,8.491583331511368e-10,0.00014294875183490691,3671 milliseconds,4164.2503966496815,8.452479679944487e-10,0.00014291264276950508,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,12,40,21101 milliseconds,4176.947012680111,5.372169212426666e-13,9.716285243192247e-6,2721 milliseconds,4178.9826110001,4.424156577815596e-12,2.8904494588276753e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,12,40,33028 milliseconds,4009.638561742845,5.424646009380093e-9,1.8669475903546388e-6,3198 milliseconds,4009.7141256027116,6.873230894044494e-9,2.213716403166619e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,12,40,56320 milliseconds,4116.7329835781675,2.919764220234749e-12,7.407800843316987e-5,3805 milliseconds,4116.73298363908,2.9147432195122665e-12,7.409900978313201e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,12,40,60223 milliseconds,4135.828962271795,2.2214093295163e-10,0.015084928772481484,3579 milliseconds,4135.828962667139,2.2006941900204797e-10,0.015082222767516805,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,12,40,43814 milliseconds,4092.1931121783814,5.088265936009125e-10,0.004123096721087138,4696 milliseconds,4092.1931146064876,5.0634516703231e-10,0.004123427009703835,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,12,40,41787 milliseconds,4133.132575734087,5.686342863873752e-13,1.5878456767096924e-5,5966 milliseconds,4133.121870499363,5.604785694464031e-13,1.5534388998613707e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,12,40,44130 milliseconds,4235.242255651244,6.764911783910341e-16,7.81332357711348e-6,2621 milliseconds,4235.242255794844,6.772200737197789e-16,7.817879318140587e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,12,40,32488 milliseconds,4157.507150495641,3.662344731614583e-15,7.587801585087398e-8,2186 milliseconds,4158.292640974839,4.370513088913319e-15,5.1520790671611664e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,12,40,50101 milliseconds,4068.921357554188,6.7900421641742076e-12,3.705948314327187e-9,5266 milliseconds,4068.921421038546,6.832278282404735e-12,3.666913221067643e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,14,40,49653 milliseconds,4042.632100082059,9.020208178312626e-15,2.0752680976641807e-7,2465 milliseconds,4042.6320983816768,8.944425144652886e-15,2.0664958631650076e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,14,40,44473 milliseconds,4116.85547785137,6.590252774774865e-15,1.2438053704660008e-10,2702 milliseconds,4116.855478124769,6.572798233744263e-15,1.2444206863691229e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,14,40,37740 milliseconds,4096.833446624879,3.507439152999123e-14,0.0002041909520588838,2210 milliseconds,4096.833446626808,3.5062519355089623e-14,0.0002041261577634884,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,14,40,40682 milliseconds,4168.7927916108065,1.6083779309768129e-9,1.8356484429084735e-7,2330 milliseconds,4168.794077899149,1.590420936493777e-9,1.8282467630734774e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,14,40,66761 milliseconds,4192.670286710612,5.552175561231816e-11,1.7146287703434906e-10,9923 milliseconds,4192.810553707161,5.4366825797094455e-11,2.34821390394557e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,14,40,15566 milliseconds,4061.059687930224,0.20145750777797075,1.8736814432417034e-7,3535 milliseconds,4056.4463783446618,1.009467573767179e-9,1.3095656851060225e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,14,40,28136 milliseconds,4092.0016677349154,7.079260964006185e-13,0.0017981092319652038,1857 milliseconds,4092.003818255007,7.122313368418198e-13,0.0018167766229017174,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,14,40,25750 milliseconds,4030.0724358143157,1.3830842897910859e-8,0.05914021532502724,3154 milliseconds,4030.279909152581,1.6360562322790706e-8,0.06884204589009363,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,14,40,29372 milliseconds,4042.682293183079,1.1962566108061051e-11,7.975328767065608e-9,2978 milliseconds,4042.6792640581057,1.3497114625157988e-11,1.1281898220942486e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,14,40,28395 milliseconds,4103.683715874573,4.4364057075633005e-13,4.542076702594083e-11,2119 milliseconds,4103.750159886607,6.567398659757673e-13,6.136521247908623e-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,14,40,56374 milliseconds,3995.6355305677894,9.199239335972386e-15,8.670238792670852e-12,4114 milliseconds,3995.3949535969036,4.760161666902822e-15,6.749546193791496e-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,14,40,88201 milliseconds,4181.856767566413,5.076874413477128e-11,3.351954261961492e-8,2852 milliseconds,4178.781286400174,4.0496113061279324e-11,1.3671000412020483e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,14,40,34864 milliseconds,4104.319046309391,5.180655608550257e-12,4.1764803192470285e-5,3210 milliseconds,4104.3188747705535,5.140012653319997e-12,4.140160450952627e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,14,40,51161 milliseconds,4110.0312140374135,5.636078150346691e-11,0.2129066912675552,1955 milliseconds,4110.059014120332,5.3501797693612334e-11,0.21266872115588395,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,14,40,39586 milliseconds,4120.923100414233,4.0654614599195644e-13,2.256407146689018e-9,6273 milliseconds,4121.268867116635,4.400419404188772e-13,1.5235521549722737e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,14,40,58121 milliseconds,4040.9015493700444,3.337146052192352e-10,1.1348193576718932e-12,7361 milliseconds,4040.8798171116177,3.1393144694126794e-10,1.232255479543834e-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,14,40,34005 milliseconds,4133.3734019903995,1.5660350020097847e-13,0.05505748727600629,3377 milliseconds,4133.373402346247,1.5682611813481563e-13,0.05498537264616953,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,14,40,26807 milliseconds,4082.4450984008704,3.801400332925231e-15,6.405131148410817e-8,3622 milliseconds,4082.445100525434,3.729066522539127e-15,6.406144010209354e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,14,40,41814 milliseconds,4049.158125383471,2.791246384508837e-14,0.0007307106345748621,2288 milliseconds,4049.675842680872,1.3695135644933375e-14,0.0006341397336910396,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,14,40,74293 milliseconds,4048.95774805959,1.3002297920867194e-15,0.0005419807799354488,2047 milliseconds,4049.687949107687,1.824893741014996e-15,0.0005897649309399627,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,14,40,32662 milliseconds,3937.3701855263985,3.5081939795775617e-14,8.17261940958685e-7,3627 milliseconds,3937.370203357076,3.362124583934157e-14,8.135307697935448e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,14,40,37293 milliseconds,4026.814604051419,4.4998362802895136e-15,0.013381486398154013,2969 milliseconds,4026.81460426954,4.555678944620839e-15,0.013386058511167762,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,14,40,42042 milliseconds,4014.414693000097,6.927670100778741e-11,5.142102065462735e-7,4019 milliseconds,4014.4146925129426,6.96608448175553e-11,5.140716870857231e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,14,40,28467 milliseconds,4067.640420637777,1.0538749833917652e-10,0.2406213999222807,4413 milliseconds,4067.6404213719,1.0469191093804278e-10,0.24091723238235396,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,14,40,47231 milliseconds,4153.564046534525,1.883027924762355e-10,0.03716014358493819,8888 milliseconds,4153.360120961554,1.7521905640851846e-10,0.03466066923869611,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,16,40,30114 milliseconds,4050.717359423799,2.3354057512691713e-12,1.3969556294701438e-12,2032 milliseconds,4050.734267637251,2.000985268120559e-12,1.5287952597426873e-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,16,40,91890 milliseconds,4169.4925489174675,4.721211544065046e-12,8.940963279590373e-14,4420 milliseconds,4162.782114686804,7.821783670430923e-13,3.9947404894981826e-13,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,16,40,67574 milliseconds,4126.4458020356105,8.328810166637989e-13,2.1163746023576112e-8,3222 milliseconds,4126.92604475139,3.7621461432505094e-13,1.3970975907571216e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,16,40,30331 milliseconds,4230.114565822089,5.549916004122094e-11,5.5565751773275e-10,2111 milliseconds,4230.114572573217,5.671393383570986e-11,5.586834658276609e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,16,40,34588 milliseconds,4022.4288874361723,2.780726728410998e-13,0.0004901131959297251,2649 milliseconds,4022.734017619699,5.170598865237908e-13,0.0008003000600389726,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,16,40,12919 milliseconds,3984.1285777906537,1.7245974685095474e-15,0.000237392118177669,2905 milliseconds,3984.124627979531,1.922463454616023e-15,0.00024157514764010785,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,16,40,36030 milliseconds,4126.120462574043,3.057262439535699e-12,0.0028186384456818014,2222 milliseconds,4126.120480533745,3.1221964129740186e-12,0.002817776998287505,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,16,40,42016 milliseconds,3931.9874426760935,9.099058720965723e-15,5.008031988448864e-6,3015 milliseconds,3931.9874426394185,9.077056214102178e-15,5.006232282497314e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,16,40,47737 milliseconds,4050.6880057546887,9.607332203580189e-12,4.005606744732983e-11,3281 milliseconds,4050.6880057110084,9.569012461923454e-12,4.01090854783078e-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
