"","reps","n","iteration","Duration_NelderMead_nAGQ0","Pvalues_NelderMead_nAGQ0_Accuracy","Pvalues_NelderMead_nAGQ0_Precision","AIC_NelderMead_nAGQ0","Duration_NelderMead_nAGQ1","Pvalues_NelderMead_nAGQ1_Accuracy","Pvalues_NelderMead_nAGQ1_Precision","AIC_NelderMead_nAGQ1","Duration_Bobyqa_nAGQ0","Pvalues_Bobyqa_nAGQ0_Accuracy","Pvalues_Bobyqa_nAGQ0_Precision","AIC_Bobyqa_nAGQ0","Duration_Bobyqa_nAGQ1","Pvalues_Bobyqa_nAGQ1_Accuracy","Pvalues_Bobyqa_nAGQ1_Precision","AIC_Bobyqa_nAGQ1","Duration_nloptwrap_nAGQ0","Pvalues_nloptwrap_nAGQ0_Accuracy","Pvalues_nloptwrap_nAGQ0_Precision","AIC_nloptwrap_nAGQ0","Duration_nloptwrap_nAGQ1","Pvalues_nloptwrap_nAGQ1_Accuracy","Pvalues_nloptwrap_nAGQ1_Precision","AIC_nloptwrap_nAGQ1","Range_PSE_Difference","StandardValues","Range_JND_Difference","Multiplicator_PSE_Standard","Multiplicator_SD_Standard","SD_ResponseFunction","Mean_Variability_Between","SD_Variability_Between","nIterations"
"326",50,12,1,4.01523494720459,6.0218376124163e-09,2.4463914886468e-06,2071.70505228909,15.5894420146942,5.72783435250182e-09,0.00195713541318732,2071.68412887136,4.03187704086304,6.0218376124163e-09,2.4463914886468e-06,2071.70505228909,8.81617593765259,5.75333728826934e-09,0.00195926973110266,2071.68412485233,1.15511393547058,2.4886762133668e-09,3.08444176789391e-06,2071.43425893306,3.34490299224854,2.52603915420611e-09,0.00214068297632635,2071.4152025441,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"327",50,12,2,10.1276080608368,1.29423317769864e-12,0.0642916197495777,2113.52835889907,26.1872069835663,1.12546389146851e-12,0.0895163871253285,2113.50325360343,10.1522970199585,1.29423317769864e-12,0.0642916197495777,2113.52835889907,13.8058860301971,1.11966735435274e-12,0.0894569302127592,2113.50325244127,2.15788507461548,1.30115311224548e-12,0.0642226783681353,2113.52944104197,4.28140902519226,1.19271034663186e-12,0.0888380345657695,2113.50417065806,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"328",50,12,3,3.0616409778595,2.53320149809873e-08,0.0129179199656316,2014.19637220617,14.6709671020508,1.81969702735572e-08,0.0239647117979069,2014.1637118252,3.06288385391235,2.53320149809873e-08,0.0129179199656316,2014.19637220617,6.93744421005249,1.81796749367034e-08,0.0239863447378865,2014.16371129473,1.44185209274292,3.05043453447142e-09,0.0128062220067264,2013.30799010585,3.54258394241333,2.15324281024722e-09,0.0250552121314654,2013.27244153887,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"329",50,12,4,3.92475819587708,3.81087039788437e-08,0.475369632155916,2111.51014083692,13.3194952011108,4.48009974218232e-08,0.620466669440507,2111.48994895309,3.9388279914856,3.81087039788437e-08,0.475369632155916,2111.51014083692,8.31024289131165,4.52065653565863e-08,0.619211194854098,2111.48989990243,1.06457710266113,5.33207332355773e-15,0.542125744839602,2115.0070907542,3.04129600524902,2.25801811747956e-14,0.650976416219955,2114.99165725097,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"330",50,12,5,2.21831893920898,5.18724722081665e-17,0.154394488422252,1958.22239531902,15.2227129936218,6.11594703204956e-17,0.240533243223865,1958.19449609413,2.2332661151886,5.18724722081665e-17,0.154394488422252,1958.22239531902,5.38370990753174,6.11628906108442e-17,0.240512569112711,1958.19449548334,0.765016078948975,1.29139955389473e-18,0.155735441900928,1958.12608609942,3.12450003623962,1.84017091988778e-18,0.241207501452733,1958.09963166784,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"331",50,12,6,4.69119882583618,1.82365800190427e-11,0.00993328178728945,2158.23072467147,15.7343199253082,5.26254154238579e-11,0.0776061302058821,2158.2077563241,4.65982723236084,1.82365800190427e-11,0.00993328178728945,2158.23072467147,9.78279614448547,5.30009246739123e-11,0.0774295245903087,2158.20772412937,1.45495104789734,1.74018505620655e-11,0.010088906513195,2158.23156069419,3.69406390190125,5.86511010458343e-11,0.0775240020358062,2158.2087198596,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"332",50,12,7,42.4391069412231,7.63911817343198e-11,0.362293060551041,2034.71995020245,50.0783538818359,1.04108841554374e-10,0.501829202794626,2034.69782255068,42.5839431285858,7.63911817343198e-11,0.362293060551041,2034.71995020245,1.25356713136037,1.04186225957941e-10,0.5017701453559,2034.69781587078,1.26441216468811,8.5777925994138e-11,0.361097531047166,2034.72090286275,3.34465599060059,1.43347957053118e-10,0.498142376327614,2034.69935749021,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"333",50,12,8,5.00264310836792,5.53932602283733e-22,0.00476675712314231,2090.32079038317,14.3952798843384,9.6628533418065e-22,0.0266361274659101,2090.30767216783,4.97888803482056,5.53932602283733e-22,0.00476675712314231,2090.32079038317,11.0381300449371,1.00335868891523e-21,0.0264890646783582,2090.30758178631,1.77438998222351,5.68626355235358e-22,0.00474038431906141,2090.3208128616,3.51429390907288,1.65885591750584e-21,0.0280080474832584,2090.31889344436,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"334",50,12,9,7.44519901275635,2.16806362798275e-12,0.00683631279766863,2028.11304213055,16.5104780197144,1.79576212574839e-12,0.0332968093262182,2028.07715791399,7.46558904647827,2.16806362798275e-12,0.00683631279766863,2028.11304213055,12.9286258220673,1.8097159320944e-12,0.0331604906988003,2028.07702208409,2.5647988319397,2.14722700465118e-12,0.00680976927715144,2028.11442725877,4.90175199508667,1.89031635171941e-12,0.0330254131744767,2028.07744721523,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"335",50,12,10,4.85370492935181,3.84175798234849e-13,8.85127149900361e-06,2062.82810187973,12.6386480331421,3.60593261421803e-12,0.00320229547329522,2062.81547558483,4.8620240688324,3.84175798234849e-13,8.85127149900361e-06,2062.82810187973,9.72400808334351,3.80633134014685e-12,0.0031424505392297,2062.81522551911,1.85557007789612,3.79393264936351e-13,8.89547822652363e-06,2062.82812690374,3.65604400634766,6.25267965807875e-12,0.00343631905708964,2062.82682445797,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"336",50,12,11,2.49821805953979,4.02776981643974e-18,0.0213616334819906,2105.40802983872,13.2808699607849,1.68068317456475e-17,0.0536934369577579,2105.38950110878,2.48768901824951,4.02776981643974e-18,0.0213616334819906,2105.40802983872,6.23564410209656,1.65672152416617e-17,0.0538607622567645,2105.38949654445,1.10130310058594,3.24866492806733e-15,0.0206756363425666,2105.0147733482,3.33249688148499,1.00314822936937e-14,0.0533270767148423,2104.99463854406,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"337",50,12,12,2.80845093727112,0.000256578697848769,3.83631483715558e-06,2061.79675340428,16.8954651355743,0.000325313521628074,0.00220485552044096,2061.77086501817,2.82392191886902,0.000256578697848769,3.83631483715558e-06,2061.79675340428,6.82785105705261,0.00032774789116956,0.00217580071504523,2061.77062277138,1.28312587738037,0.000255800976234647,3.83610209421674e-06,2061.79676579616,3.06080603599548,0.000360338281481432,0.00239049312065116,2061.79364251477,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"338",50,12,13,3.32433080673218,5.07422100240192e-11,0.00171235084436608,2008.48709252218,16.1333382129669,3.41399037489985e-11,0.0216914273695637,2008.46098900933,3.34359097480774,5.07422100240192e-11,0.00171235084436608,2008.48709252218,8.30614995956421,3.43284044289902e-11,0.0216992335413863,2008.46097411874,1.51812696456909,4.85327790755856e-11,0.00173101426030102,2008.48714870135,3.63882803916931,4.20098185140499e-11,0.0214484410127625,2008.46185540205,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"339",50,12,14,5.11998796463013,4.16174503087667e-16,0.133592196827116,1986.61331634581,15.5938639640808,1.94693085084149e-14,0.313816086724006,1986.60131489518,5.11288785934448,4.16174503087667e-16,0.133592196827116,1986.61331634581,8.90757703781128,1.9221840463998e-14,0.313492091182071,1986.60131486162,1.05982303619385,8.51996886912185e-14,0.116075793143813,1985.80957007387,3.13121509552002,1.50352739816431e-12,0.294730237818071,1985.80001997094,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"340",50,12,15,4.51718616485596,2.38829629213979e-06,1.57158556614323e-06,2042.6474836703,14.422299861908,2.99058652407755e-06,0.0023781199281112,2042.59743695974,4.54663705825806,2.38829629213979e-06,1.57158556614323e-06,2042.6474836703,9.16203498840332,3.05341586056868e-06,0.00236224477345569,2042.59736190061,2.05905508995056,3.29792545524479e-06,1.35580137473277e-06,2042.52025779236,4.8237669467926,3.79944720907022e-06,0.00226053423561968,2042.47141345915,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"341",50,12,16,7.07735419273376,3.11616977659299e-09,2.46100651019662e-05,2071.08143258317,16.016371011734,8.01055875632445e-09,0.000843409767807397,2071.06909281229,7.06243920326233,3.11616977659299e-09,2.46100651019662e-05,2071.08143258317,13.3452219963074,8.04571121659878e-09,0.000842530722697464,2071.06905803309,0.92050313949585,3.3671103505953e-09,2.44885859842069e-05,2071.08174558231,2.84340190887451,8.19816471090762e-09,0.000911654314998567,2071.07135065414,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"342",50,12,17,4.06257581710815,3.30497439302446e-17,0.0199651616796103,2001.67469491335,14.7229070663452,3.31061343062367e-17,0.141477401589419,2001.65638174789,4.0584180355072,3.30497439302446e-17,0.0199651616796103,2001.67469491335,8.62445998191833,3.32169809729962e-17,0.141005855757726,2001.65633216271,1.76379299163818,3.11282908364808e-17,0.020092972466163,2001.67481788267,3.67423582077026,3.73469933741704e-17,0.146913741185061,2001.65946225633,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"343",50,12,18,8.46547603607178,2.20780413128503e-19,0.00557079234239107,2076.37000857955,22.8116919994354,5.17556724635065e-19,0.0372987477932817,2076.34825052617,8.4838490486145,2.20780413128503e-19,0.00557079234239107,2076.37000857955,14.5636551380157,5.18150679066813e-19,0.037330680675134,2076.34822072597,1.54646396636963,1.22592069726252e-19,0.00527899466871706,2076.41805429437,3.36068415641785,2.45918349078236e-18,0.0414479524307517,2076.41540907978,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"344",50,12,19,3.01548099517822,0.000180978373076488,9.98101552363822e-08,2016.76404002391,10.7332479953766,0.000255016182590521,3.07762766765019e-05,2016.74988108204,3.00079894065857,0.000180978373076488,9.98101552363822e-08,2016.76404002391,7.76441192626953,0.000253830031373636,3.04302367773972e-05,2016.74959203852,1.08064794540405,0.000171579974155258,8.83312147176147e-08,2016.7784696026,3.38492298126221,0.000242583358121358,3.05208278014854e-05,2016.76011647792,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"345",50,12,20,14.5188961029053,5.85603387960313e-13,0.0126773128068133,2069.15425688211,27.5294408798218,1.45347028769229e-12,0.0369157394058574,2069.12528212764,14.2862691879272,5.85603387960313e-13,0.0126773128068133,2069.15425688211,18.4018549919128,1.45535538021002e-12,0.0369034920316918,2069.12527571669,0.637029886245728,1.80816338509683e-12,0.0112917897824543,2069.24389343965,2.77264499664307,3.36362298508357e-12,0.0359039558373331,2069.18379712967,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"346",50,12,21,3.49098420143127,1.84564607501537e-10,0.000309734122467965,2044.55701280068,14.3800890445709,1.40713461137243e-10,0.00231205656694265,2044.54162270965,3.50287508964539,1.84564607501537e-10,0.000309734122467965,2044.55701280068,8.12584900856018,1.35119772413825e-10,0.00230776472422019,2044.54154062001,1.37351703643799,1.95622054296431e-10,0.000310899439437291,2044.55719267572,3.10932111740112,2.37075511974311e-10,0.00267256191915111,2044.55485036825,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"347",50,12,22,3.47081899642944,1.18241870547087e-11,0.0370189344793199,2067.42203304151,12.1295039653778,1.06774817126555e-10,0.101082254349134,2067.40454561374,3.48547005653381,1.18241870547087e-11,0.0370189344793199,2067.42203304151,7.19888305664062,1.07009037487271e-10,0.100742804245511,2067.40448640452,1.31006193161011,1.14775186976415e-11,0.0372045816444811,2067.42218885933,3.69652009010315,1.17834625585098e-10,0.100591698208166,2067.4047179758,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"348",50,12,23,9.38088011741638,7.61401351309422e-14,0.000122414278939969,2119.45812049741,20.6364398002625,1.4800656559798e-12,0.00576993471967825,2119.44610591266,9.35877704620361,7.61401351309422e-14,0.000122414278939969,2119.45812049741,17.0016920566559,1.49948914267398e-12,0.00574842208241174,2119.44606155955,1.53116202354431,1.6225636025585e-13,0.000119560394859507,2119.52325448218,3.43378615379333,2.91884110015456e-12,0.00567021590292007,2119.51303771468,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"349",50,12,24,4.86899995803833,1.50908395824515e-16,0.0019221226638549,1991.710403441,14.0311300754547,5.37289526007927e-16,0.0109252169529717,1991.69010047737,4.87529802322388,1.50908395824515e-16,0.0019221226638549,1991.710403441,9.66120004653931,5.37113929431243e-16,0.0109382556400582,1991.69009425166,1.31894516944885,3.09087360432794e-16,0.0020149731436178,1991.74861862232,3.0670530796051,2.02751336995693e-15,0.0117557659752604,1991.74506518871,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"350",50,12,25,4.09236407279968,9.07517796592127e-13,0.0272804440231379,2124.67902533317,18.1233999729156,1.28600752113354e-12,0.0770190301702136,2124.66742640879,4.08359789848328,9.07517796592127e-13,0.0272804440231379,2124.67902533317,10.3398377895355,1.33335179189253e-12,0.076310601393739,2124.66728934903,1.23283100128174,2.08273072852589e-12,0.0267149602944405,2125.01190485651,3.06243586540222,4.4485423905527e-12,0.0798838623999856,2125.00951994344,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"351",50,14,1,4.57645797729492,2.26034515929935e-17,0.00399306872468546,2373.72467351881,40.2341902256012,2.6579617514395e-17,0.0414334298364378,2373.70882051257,4.48239088058472,2.26034515929935e-17,0.00399306872468546,2373.72467351881,9.31246113777161,2.65783405186292e-17,0.0414428449427767,2373.70882044035,1.96821594238281,2.49739063856795e-17,0.00397452765478386,2373.72484409889,4.59864902496338,3.31923989421196e-17,0.0423986654737404,2373.70976805975,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"352",50,14,2,3.0044949054718,1.18874169481813e-11,0.00267083025061882,2368.95108334848,16.0786678791046,1.55489414834727e-11,0.0210027054318623,2368.92453369112,3.03423404693604,1.18874169481813e-11,0.00267083025061882,2368.95108334848,8.00656390190125,1.55532196482277e-11,0.0209893602266334,2368.92453317282,1.36277198791504,2.76659451102314e-11,0.00266874665889116,2368.93346758212,3.8766930103302,3.44738882487872e-11,0.0212206619212767,2368.90805831178,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"353",50,14,3,2.60412621498108,3.49919490821506e-24,0.00431402141840893,2314.48138708629,34.2029020786285,1.25239807409867e-23,0.0169416230388169,2314.46212576008,2.60944795608521,3.49919490821506e-24,0.00431402141840893,2314.48138708629,7.31284117698669,1.24893768912783e-23,0.0169278712084036,2314.46212038237,2.0393328666687,2.48768789377728e-20,0.00415972059367142,2314.25146559026,4.09594416618347,9.66193319319848e-20,0.0178867047320507,2314.24977711167,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"354",50,14,4,16.1986870765686,6.92621673071095e-24,0.00404595002332891,2244.13220002778,25.8852460384369,9.78257458359463e-24,0.0191134425974713,2244.0992242606,16.0932610034943,6.92621673071095e-24,0.00404595002332891,2244.13220002778,20.4235100746155,9.97042237063524e-24,0.0190477081413253,2244.09916639077,1.24588799476624,6.73359621309427e-24,0.00396790213462222,2244.13408920842,4.44006896018982,9.92969681499871e-24,0.0191636236462648,2244.10087938364,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"355",50,14,5,8.34377503395081,1.097472971287e-10,0.0698249302262729,2428.01192290075,21.3440170288086,1.34553788898759e-10,0.24515518064471,2428.00284503619,8.22310090065002,1.097472971287e-10,0.0698249302262729,2428.01192290075,14.6515891551971,1.38909806630853e-10,0.24251551938738,2428.00257113272,1.65815091133118,9.28552753723248e-11,0.0695102553001967,2428.01267934163,3.67957091331482,1.87213320357399e-10,0.249460883534025,2428.00918543425,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"356",50,14,6,6.23534417152405,5.86369150612438e-27,0.133909614102787,2356.21145115988,25.5402820110321,2.41869181962047e-24,0.303189007812002,2356.17297430766,6.2225878238678,5.86369150612438e-27,0.133909614102787,2356.21145115988,13.1245601177216,2.44108242316235e-24,0.302874348169211,2356.17295324314,1.21796584129333,9.95707065180984e-28,0.144465295431791,2356.50769733943,3.7342050075531,4.5256969441675e-25,0.311298408523341,2356.46707766735,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"357",50,14,7,13.6888461112976,1.35901020444019e-18,0.00249994578647609,2260.28057443788,28.5154938697815,9.61865558122108e-17,0.0352994168959802,2260.26107404054,13.609601020813,1.35901020444019e-18,0.00249994578647609,2260.28057443788,20.5670650005341,9.68347417665533e-17,0.0351430509726437,2260.26101228749,1.87074398994446,1.94554868625065e-19,0.0024298897156818,2260.35258739424,4.26355004310608,1.34160717308301e-17,0.0351938733641934,2260.33426356922,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"358",50,14,8,3.33853387832642,8.43007263520913e-11,0.133462435006079,2407.70326967905,20.7549939155579,1.81425736506648e-10,0.259782437293203,2407.68596242924,3.35983109474182,8.43007263520913e-11,0.133462435006079,2407.70326967905,7.29613590240479,1.81416645008938e-10,0.259805157458754,2407.68596025922,1.60019516944885,9.64711406465511e-09,0.119116485569245,2406.95158090804,3.95457696914673,1.5882670428569e-08,0.241901020971369,2406.93692289346,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"359",50,14,9,8.59105491638184,1.31373802763446e-11,0.00119979857440183,2329.72947607477,17.7393569946289,8.83691935606614e-12,0.00736706435442833,2329.70246127091,8.54335618019104,1.31373802763446e-11,0.00119979857440183,2329.72947607477,15.3152599334717,8.87020720130368e-12,0.00735378404434723,2329.70244361106,2.83186984062195,1.32879614072952e-11,0.0011973857763913,2329.72957090399,4.910325050354,1.76842209004103e-11,0.0082664866908305,2329.72445882882,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"360",50,14,10,3.79242491722107,6.85185228144783e-09,0.000104343443810752,2333.989781919,18.7811391353607,1.03538011082574e-08,0.00566881914341632,2333.96237616431,3.84369087219238,6.85185228144783e-09,0.000104343443810752,2333.989781919,9.67070913314819,1.06770161967285e-08,0.00561816478632009,2333.96182758497,1.7104229927063,7.21975703022018e-09,0.000103744903848173,2333.98993955037,3.81260919570923,2.36011364383338e-08,0.00613302125571733,2333.98553749168,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"361",50,14,11,7.09722304344177,7.56359678113926e-12,9.57556896066687e-06,2486.58939620426,20.2603931427002,5.06867651145198e-11,0.000236377642490079,2486.57182574568,7.08072018623352,7.56359678113926e-12,9.57556896066687e-06,2486.58939620426,14.529953956604,5.10293104623734e-11,0.000233556130940315,2486.57166072027,1.52395796775818,4.11405830395692e-12,1.0974370446715e-05,2486.85195062061,4.07187700271606,2.92094553291688e-11,0.000227636469365074,2486.83421393698,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"362",50,14,12,7.40723896026611,1.14417146302612e-09,9.84188161082184e-09,2419.35007250755,25.4852831363678,8.74842117610875e-10,1.3235465953907e-06,2419.31578778949,7.23336100578308,1.14417146302612e-09,9.84188161082184e-09,2419.35007250755,13.8440039157867,8.6176483176584e-10,1.27936621036001e-06,2419.31578718479,2.41623210906982,1.19675975007514e-09,1.07743969854117e-08,2419.22087529535,4.47636818885803,1.43307382201490e-09,1.87530961297434e-06,2419.21715781641,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"363",50,14,13,13.8475661277771,0.0036862330110696,9.90194098542425e-09,2410.67502915443,25.3280320167542,0.00481022560076775,0.000508294090707574,2410.66032143041,13.8080418109894,0.0036862330110696,9.90194098542425e-09,2410.67502915443,27.0960330963135,0.00475288924561477,0.000505995498023726,2410.66025649596,2.11261177062988,0.00471400786080499,8.25110638243024e-09,2410.74751832585,4.19530820846558,0.00695915598507678,0.000522034788597491,2410.74750966871,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"364",50,14,14,4.24765801429749,8.18894786620948e-10,0.0277147173756934,2462.12368874906,15.5950729846954,3.63007598825724e-09,0.10430737088286,2462.10042020062,4.26024007797241,8.18894786620948e-10,0.0277147173756934,2462.12368874906,9.9205310344696,3.71567754200449e-09,0.10339632758272,2462.10033903762,1.81027388572693,8.17621602500817e-10,0.0278233330142551,2462.12370627062,3.87762093544006,6.83251468099704e-09,0.107584681838036,2462.1205979164,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"365",50,14,15,3.48685812950134,2.78760691548219e-14,0.0158124899521263,2393.52352272517,16.4166650772095,3.51845220660484e-14,0.118585977825547,2393.48408774103,3.46871495246887,2.78760691548219e-14,0.0158124899521263,2393.52352272517,9.89281797409058,3.54237713408432e-14,0.118374031016579,2393.48408376129,2.0495719909668,2.61938617476175e-14,0.0156326306088703,2393.52406994991,4.46792984008789,4.50625184998424e-14,0.121041884615033,2393.48841410448,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"366",50,14,16,5.77501201629639,1.92397756175307e-10,6.28941713344106e-07,2469.25195278929,22.4917058944702,1.22708285864724e-09,0.000393600258909242,2469.23634473031,5.60519194602966,1.92397756175307e-10,6.28941713344106e-07,2469.25195278929,11.7116780281067,1.25262720862078e-09,0.000391327545159396,2469.23617149949,1.77349209785461,7.48711600892566e-10,5.59266355299174e-07,2469.44227239634,4.01557421684265,6.18549480175029e-09,0.000423238716322062,2469.43884595592,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"367",50,14,17,5.56771302223206,1.49699819279644e-09,0.00175763050725028,2463.76069265286,22.5741899013519,4.46028276618922e-09,0.0312458028265938,2463.72498253015,5.57832813262939,1.49699819279644e-09,0.00175763050725028,2463.76069265286,11.2536849975586,4.47496164315065e-09,0.0309755278871334,2463.72492982746,1.60581588745117,1.54476337384704e-09,0.00175626619414463,2463.7611729564,4.0974268913269,5.09624764695e-09,0.0306606540842473,2463.72532149438,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"368",50,14,18,8.9182608127594,6.77028660384737e-18,0.00143996747276471,2453.47328206926,19.8270280361176,9.25093131242403e-18,0.00843593043190571,2453.45868529995,8.96173810958862,6.77028660384737e-18,0.00143996747276471,2453.47328206926,16.5932159423828,9.17052596898235e-18,0.00843003774711653,2453.45866897994,1.23268508911133,6.44647254774681e-18,0.00141314466266243,2453.47485026651,3.92355895042419,1.05216833788943e-17,0.00855776787359761,2453.45976298678,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"369",50,14,19,12.2449250221252,1.68456573706276e-12,0.000451602351626586,2456.04900415705,26.8645339012146,1.32510581545727e-11,0.0356965766927114,2456.03088376514,12.2142069339752,1.68456573706276e-12,0.000451602351626586,2456.04900415705,19.4831149578094,1.27816943583139e-11,0.0316716166940129,2456.03088136129,2.34118509292603,1.63018975504365e-12,0.000446104515484566,2456.04947038679,4.75445795059204,1.17437653701889e-11,0.0364442782165705,2456.03220533348,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"370",50,14,20,3.69759106636047,1.28496676168059e-06,4.32192818751407e-06,2442.6170230239,19.3593771457672,1.71852920141524e-06,0.00066338436644463,2442.59910599836,3.71633887290955,1.28496676168059e-06,4.32192818751407e-06,2442.6170230239,9.37522006034851,1.69380011695943e-06,0.000666757658754546,2442.59904808836,1.23187518119812,1.30991444329517e-06,4.29102312668189e-06,2442.61705963004,3.57327699661255,1.9455906092986e-06,0.000673637376817246,2442.60069020271,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"371",50,14,21,7.29241704940796,1.1101720159288e-11,7.4947518098803e-05,2478.04049652152,18.7705900669098,1.16296836807517e-11,0.0112632808853668,2478.02279138753,7.24980211257935,1.1101720159288e-11,7.4947518098803e-05,2478.04049652152,14.38547706604,1.16237460472679e-11,0.0112089996218139,2478.0226989827,2.04487586021423,1.10376911196107e-11,7.56733041969814e-05,2478.04077828599,4.45203399658203,1.28541053193001e-11,0.0112391018561087,2478.02330602438,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"372",50,14,22,7.79918384552002,5.81473074339584e-11,0.023221870205882,2450.227884987,18.4512100219727,2.21383384546512e-10,0.106304533756972,2450.1921269651,7.82016086578369,5.81473074339584e-11,0.023221870205882,2450.227884987,13.9011170864105,2.21832441362497e-10,0.106198100192316,2450.19211108196,1.32483506202698,7.97384753599023e-12,0.0208768046275469,2450.3774400064,3.77420401573181,3.31677419007086e-11,0.101234769126353,2450.34267752249,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"373",50,14,23,6.15253305435181,2.34523345267232e-11,0.010256846316524,2477.17938292108,34.624596118927,5.51690447589756e-11,0.0557703221690417,2477.16020841261,6.2190318107605,2.34523345267232e-11,0.010256846316524,2477.17938292108,12.7942740917206,5.54353743839727e-11,0.0558038312728045,2477.16020341906,1.47324204444885,3.65255261832633e-11,0.0114070488706891,2477.00418853459,3.56125688552856,1.21543197622782e-10,0.0586483563704358,2477.00206131288,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"374",50,14,24,5.57405400276184,1.00550853909037e-14,0.0248954453960372,2473.03967157973,20.9934310913086,6.94279121053816e-14,0.0655252747489294,2473.01138772616,5.56015777587891,1.00550853909037e-14,0.0248954453960372,2473.03967157973,11.6723549365997,6.94544647236538e-14,0.0653202232131556,2473.01135541032,1.58118987083435,2.77293295508304e-14,0.0255462394773984,2473.15374809218,3.62730288505554,3.01305762921228e-13,0.0668709997428519,2473.15212872443,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"375",50,14,25,5.10877919197083,5.38460835731948e-11,0.000116962582055648,2465.49954741271,21.6403810977936,3.78685470669666e-11,0.00288574492843572,2465.44234714769,5.1082808971405,5.38460835731948e-11,0.000116962582055648,2465.49954741271,10.8902018070221,3.83634937415603e-11,0.00284170733521291,2465.44224662302,1.6393768787384,5.20506163620923e-11,0.000117339396592974,2465.49967343551,4.29183912277222,4.15709601835662e-11,0.00294288264137499,2465.44340851821,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"376",50,16,1,5.55926990509033,3.58088539843019e-16,0.137771592323785,2853.61156546194,42.0713279247284,6.5612618845501e-15,0.212294213738999,2853.58847686754,5.54886889457703,3.58088539843019e-16,0.137771592323785,2853.61156546194,11.4181571006775,6.44073997935757e-15,0.212609015965737,2853.58844305524,2.21905112266541,6.88033497750271e-15,0.152086172013918,2852.8563676242,4.54774689674377,1.08100730027476e-13,0.2373253655599,2852.85293872981,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"377",50,16,2,6.07850098609924,7.35132914028396e-07,0.00371657110772506,2730.36617593867,17.8295412063599,7.94700230789582e-07,0.0514715864239061,2730.34292493076,6.06281495094299,7.35132914028396e-07,0.00371657110772506,2730.36617593867,12.1403319835663,7.81331847950408e-07,0.0508688730350291,2730.34249593227,2.18774008750916,4.10862158201409e-07,0.00544924010473768,2732.18167672921,4.89070987701416,5.47769505118769e-07,0.0591428956919351,2732.16595842744,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
