n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
18,2,5,8,60,0.0,0.0,0,0.108,0.1,0.1,0.1,1.0,0.04,0.0,0.0,487687 milliseconds
20,2,5,8,60,0.0,0.0,0,0.108,0.1,0.1,0.1,1.0,0.08,0.0,0.0,548008 milliseconds
10,2,5,8,60,0.0,0.25,0,0.108,0.1,0.1,0.1,1.0,0.32,0.0,1.0,238552 milliseconds
12,2,5,8,60,0.0,0.25,0,0.108,0.1,0.1,0.1,1.0,0.33,0.0,1.0,310242 milliseconds
14,2,5,8,60,0.0,0.25,0,0.108,0.1,0.1,0.1,1.0,0.56,0.0,1.0,361115 milliseconds
16,2,5,8,60,0.0,0.25,0,0.108,0.1,0.1,0.1,1.0,0.5,0.0,1.0,426124 milliseconds
18,2,5,8,60,0.0,0.25,0,0.108,0.1,0.1,0.1,1.0,0.56,0.0,1.0,521775 milliseconds
20,2,5,8,60,0.0,0.25,0,0.108,0.1,0.1,0.1,1.0,0.52,0.0,1.0,538834 milliseconds
10,2,5,8,60,0.0,0.5,0,0.108,0.1,0.1,0.1,1.0,0.8,0.0,1.0,235036 milliseconds
12,2,5,8,60,0.0,0.5,0,0.108,0.1,0.1,0.1,1.0,0.9,0.0,1.0,312323 milliseconds
14,2,5,8,60,0.0,0.5,0,0.108,0.1,0.1,0.1,1.0,0.94,0.0,1.0,365807 milliseconds
16,2,5,8,60,0.0,0.5,0,0.108,0.1,0.1,0.1,1.0,0.96,0.0,1.0,411676 milliseconds
18,2,5,8,60,0.0,0.5,0,0.108,0.1,0.1,0.1,1.0,0.94,0.0,1.0,472392 milliseconds
20,2,5,8,60,0.0,0.5,0,0.108,0.1,0.1,0.1,1.0,0.99,0.0,1.0,518649 milliseconds
10,2,5,8,60,0.05,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.89,1.0,1.0,252066 milliseconds
12,2,5,8,60,0.05,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.92,1.0,1.0,346300 milliseconds
14,2,5,8,60,0.05,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.96,1.0,1.0,403181 milliseconds
16,2,5,8,60,0.05,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.98,1.0,1.0,493944 milliseconds
18,2,5,8,60,0.05,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.97,1.0,1.0,556106 milliseconds
20,2,5,8,60,0.05,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.99,1.0,1.0,622563 milliseconds
10,2,5,8,60,0.05,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.4,1.0,1.0,265349 milliseconds
12,2,5,8,60,0.05,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.4,1.0,1.0,343858 milliseconds
14,2,5,8,60,0.05,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.45,1.0,1.0,399768 milliseconds
16,2,5,8,60,0.05,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.48,1.0,1.0,455830 milliseconds
18,2,5,8,60,0.05,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.51,1.0,1.0,526680 milliseconds
20,2,5,8,60,0.05,-0.25,0,0.108,0.1,0.1,0.1,0.99,0.56,1.0,1.0,585880 milliseconds
10,2,5,8,60,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.1,1.0,0.0,263609 milliseconds
12,2,5,8,60,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.13,1.0,0.0,336425 milliseconds
14,2,5,8,60,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.09,1.0,0.0,395682 milliseconds
16,2,5,8,60,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.09,1.0,0.0,457118 milliseconds
18,2,5,8,60,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.0,502932 milliseconds
20,2,5,8,60,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.17,1.0,0.0,578373 milliseconds
10,2,5,8,60,0.05,0.25,0,0.108,0.1,0.1,0.1,1.0,0.58,1.0,1.0,251367 milliseconds
12,2,5,8,60,0.05,0.25,0,0.108,0.1,0.1,0.1,1.0,0.57,1.0,1.0,325457 milliseconds
14,2,5,8,60,0.05,0.25,0,0.108,0.1,0.1,0.1,1.0,0.74,1.0,1.0,387115 milliseconds
16,2,5,8,60,0.05,0.25,0,0.108,0.1,0.1,0.1,1.0,0.78,1.0,1.0,424836 milliseconds
18,2,5,8,60,0.05,0.25,0,0.108,0.1,0.1,0.1,1.0,0.74,1.0,1.0,468477 milliseconds
20,2,5,8,60,0.05,0.25,0,0.108,0.1,0.1,0.1,1.0,0.78,1.0,1.0,560518 milliseconds
10,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,0.94,1.0,1.0,255213 milliseconds
12,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,0.97,1.0,1.0,336270 milliseconds
14,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,0.96,1.0,1.0,369434 milliseconds
16,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,1.0,1.0,1.0,415728 milliseconds
18,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,0.99,1.0,1.0,491213 milliseconds
20,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,0.99,1.0,1.0,561558 milliseconds
10,2,5,8,60,0.1,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.87,1.0,1.0,253397 milliseconds
12,2,5,8,60,0.1,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.92,1.0,1.0,362730 milliseconds
14,2,5,8,60,0.1,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.94,1.0,1.0,407607 milliseconds
16,2,5,8,60,0.1,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.98,1.0,1.0,451647 milliseconds
18,2,5,8,60,0.1,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.95,1.0,1.0,515553 milliseconds
20,2,5,8,60,0.1,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.98,1.0,1.0,572535 milliseconds
10,2,5,8,60,0.1,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.32,1.0,1.0,240926 milliseconds
12,2,5,8,60,0.1,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.35,1.0,1.0,317336 milliseconds
14,2,5,8,60,0.1,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.39,1.0,1.0,371226 milliseconds
16,2,5,8,60,0.1,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.46,1.0,1.0,431208 milliseconds
18,2,5,8,60,0.1,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.39,1.0,1.0,496154 milliseconds
20,2,5,8,60,0.1,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.47,1.0,1.0,551094 milliseconds
10,2,5,8,60,0.1,0.0,0,0.108,0.1,0.1,0.1,1.0,0.27,1.0,0.0,239175 milliseconds
12,2,5,8,60,0.1,0.0,0,0.108,0.1,0.1,0.1,1.0,0.23,1.0,0.0,319273 milliseconds
14,2,5,8,60,0.1,0.0,0,0.108,0.1,0.1,0.1,1.0,0.18,1.0,0.0,373205 milliseconds
16,2,5,8,60,0.1,0.0,0,0.108,0.1,0.1,0.1,1.0,0.32,1.0,0.0,428410 milliseconds
18,2,5,8,60,0.1,0.0,0,0.108,0.1,0.1,0.1,1.0,0.23,1.0,0.0,497005 milliseconds
20,2,5,8,60,0.1,0.0,0,0.108,0.1,0.1,0.1,1.0,0.3,1.0,0.0,534183 milliseconds
10,2,5,8,60,0.1,0.25,0,0.108,0.1,0.1,0.1,1.0,0.65,1.0,1.0,240776 milliseconds
12,2,5,8,60,0.1,0.25,0,0.108,0.1,0.1,0.1,1.0,0.87,1.0,1.0,311835 milliseconds
14,2,5,8,60,0.1,0.25,0,0.108,0.1,0.1,0.1,1.0,0.87,1.0,1.0,368319 milliseconds
16,2,5,8,60,0.1,0.25,0,0.108,0.1,0.1,0.1,1.0,0.87,1.0,1.0,430254 milliseconds
18,2,5,8,60,0.1,0.25,0,0.108,0.1,0.1,0.1,1.0,0.92,1.0,1.0,473976 milliseconds
20,2,5,8,60,0.1,0.25,0,0.108,0.1,0.1,0.1,1.0,0.95,1.0,1.0,534370 milliseconds
10,2,5,8,60,0.1,0.5,0,0.108,0.1,0.1,0.1,1.0,1.0,1.0,1.0,235782 milliseconds
12,2,5,8,60,0.1,0.5,0,0.108,0.1,0.1,0.1,1.0,0.97,1.0,1.0,315853 milliseconds
14,2,5,8,60,0.1,0.5,0,0.108,0.1,0.1,0.1,1.0,1.0,1.0,1.0,362558 milliseconds
16,2,5,8,60,0.1,0.5,0,0.108,0.1,0.1,0.1,1.0,1.0,1.0,1.0,412343 milliseconds
18,2,5,8,60,0.1,0.5,0,0.108,0.1,0.1,0.1,1.0,1.0,1.0,1.0,463108 milliseconds
20,2,5,8,60,0.1,0.5,0,0.108,0.1,0.1,0.1,1.0,1.0,1.0,1.0,516720 milliseconds
