,Model,StandardValues,ConditionOfInterest,ID,Repetition,Mean_Modeled,SD_Modeled,AIC,CoefCond,CoefInteract,PvaluesCoI,PvaluesInterac,SECoI,SEInterac,Mean_Actual,SD_Actual,PSE_Difference,JND_Difference,Condition_PSEJND,ActualPSEs,ActualSDs,Condition,AIC_Norm
8820,M_LMM,8,0,s5,2,1.348836888,1.252188684,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.664562073,1.237212213,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8821,M_LMM,5,0,s6,2,-1.388605355,0.718586833,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.189560859,0.685747769,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8822,M_LMM,6,0,s6,2,-1.388605355,0.865717057,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.42747303,0.822897323,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8823,M_LMM,7,0,s6,2,-1.388605379,0.962114369,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.665385202,0.960046877,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8824,M_LMM,8,0,s6,2,-1.388605395,1.059555692,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.903297374,1.097196431,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8825,M_LMM,5,0,s7,2,0.630376368,0.779074313,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.522611436,0.69174135,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8826,M_LMM,6,0,s7,2,0.630376369,0.926204538,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.627133723,0.83008962,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8827,M_LMM,7,0,s7,2,0.630376344,1.02260185,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.73165601,0.96843789,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8828,M_LMM,8,0,s7,2,0.630376328,1.120043172,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.836178297,1.10678616,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8829,M_LMM,5,0,s8,2,-0.003539378,0.90541458,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.006580275,0.888446228,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8830,M_LMM,6,0,s8,2,-0.003539378,1.052544804,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.00789633,1.066135473,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8831,M_LMM,7,0,s8,2,-0.003539402,1.148942116,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.009212385,1.243824719,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8832,M_LMM,8,0,s8,2,-0.003539418,1.246383439,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.01052844,1.421513964,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8833,M_LMM,5,0,s9,2,1.482410751,0.685091846,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.276612645,0.800093291,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8834,M_LMM,6,0,s9,2,1.482410752,0.832222071,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.531935174,0.96011195,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8835,M_LMM,7,0,s9,2,1.482410728,0.928619383,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.787257703,1.120130608,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8836,M_LMM,8,0,s9,2,1.482410712,1.026060705,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,2.042580232,1.280149266,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8837,M_LMM,5,0,s10,2,1.541894354,0.818002957,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.231624065,0.738337845,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8838,M_LMM,6,0,s10,2,1.541894355,0.965133182,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.477948878,0.886005414,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8839,M_LMM,7,0,s10,2,1.541894331,1.061530494,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.724273691,1.033672983,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8840,M_LMM,8,0,s10,2,1.541894315,1.158971816,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.970598504,1.181340551,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8841,M_LMM,5,0,s11,2,0.107824924,0.830354524,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.134177104,0.736234658,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8842,M_LMM,6,0,s11,2,0.107824924,0.977484749,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.161012525,0.883481589,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8843,M_LMM,7,0,s11,2,0.1078249,1.073882061,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.187847946,1.030728521,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8844,M_LMM,8,0,s11,2,0.107824884,1.171323383,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.214683366,1.177975453,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8845,M_LMM,5,0,s12,2,-0.345305091,0.740043511,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.283619022,0.743753378,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8846,M_LMM,6,0,s12,2,-0.34530509,0.887173736,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.340342827,0.892504054,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8847,M_LMM,7,0,s12,2,-0.345305114,0.983571048,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.397066631,1.04125473,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8848,M_LMM,8,0,s12,2,-0.34530513,1.08101237,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.453790436,1.190005405,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8849,M_LMM,5,0,s13,2,-0.271558899,0.833112937,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.234822938,0.823076091,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8850,M_LMM,6,0,s13,2,-0.271558898,0.980243162,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.281787526,0.987691309,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8851,M_LMM,7,0,s13,2,-0.271558922,1.076640474,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.328752113,1.152306528,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8852,M_LMM,8,0,s13,2,-0.271558938,1.174081796,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.375716701,1.316921746,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8853,M_LMM,5,0,s14,2,1.653102838,0.201258847,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.306843566,0.214552219,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8854,M_LMM,6,0,s14,2,1.653102838,0.348389071,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.568212279,0.257462663,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8855,M_LMM,7,0,s14,2,1.653102814,0.444786383,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.829580992,0.300373107,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8856,M_LMM,8,0,s14,2,1.653102798,0.542227706,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,2.090949705,0.34328355,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8857,M_LMM,5,0,s15,2,2.431651115,0.658388046,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.9401623,0.738370509,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8858,M_LMM,6,0,s15,2,2.431651116,0.805518271,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,2.32819476,0.886044611,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8859,M_LMM,7,0,s15,2,2.431651092,0.901915583,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,2.71622722,1.033718713,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8860,M_LMM,8,0,s15,2,2.431651076,0.999356905,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,3.10425968,1.181392815,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8861,M_LMM,5,0,s16,2,-1.759586191,1.460007563,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.413175059,1.004725879,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8862,M_LMM,6,0,s16,2,-1.759586191,1.607137788,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.695810071,1.205671055,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8863,M_LMM,7,0,s16,2,-1.759586215,1.7035351,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.978445083,1.40661623,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8864,M_LMM,8,0,s16,2,-1.759586231,1.800976422,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-2.261080095,1.607561406,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8865,M_LMM,5,0,s17,2,1.359798581,0.686781524,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.11576299,0.631919566,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8866,M_LMM,6,0,s17,2,1.359798582,0.833911749,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.338915588,0.758303479,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8867,M_LMM,7,0,s17,2,1.359798558,0.930309061,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.562068186,0.884687392,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8868,M_LMM,8,0,s17,2,1.359798542,1.027750383,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.785220784,1.011071305,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8869,M_LMM,5,0,s18,2,-1.83055705,0.584407343,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.479333584,0.585457183,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8870,M_LMM,6,0,s18,2,-1.83055705,0.731537568,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.7752003,0.70254862,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8871,M_LMM,7,0,s18,2,-1.830557074,0.82793488,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-2.071067017,0.819640057,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8872,M_LMM,8,0,s18,2,-1.83055709,0.925376202,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-2.366933734,0.936731494,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8873,M_LMM,5,0,s19,2,-0.352366534,0.586510997,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.248972268,0.610052074,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8874,M_LMM,6,0,s19,2,-0.352366533,0.733641222,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.298766722,0.732062489,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8875,M_LMM,7,0,s19,2,-0.352366557,0.830038534,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.348561176,0.854072904,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8876,M_LMM,8,0,s19,2,-0.352366574,0.927479856,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.398355629,0.976083318,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8877,M_LMM,5,0,s20,2,-0.501951833,0.918659763,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.357154751,0.804626112,-0.05,-0.125,-0.175,0,0.75,Baseline,-13700.37485
8878,M_LMM,6,0,s20,2,-0.501951832,1.065789988,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.428585702,0.965551335,-0.05,-0.125,-0.175,0,0.9,Baseline,-13700.37485
8879,M_LMM,7,0,s20,2,-0.501951857,1.1621873,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.500016652,1.126476557,-0.05,-0.125,-0.175,0,1.05,Baseline,-13700.37485
8880,M_LMM,8,0,s20,2,-0.501951873,1.259628622,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.571447602,1.28740178,-0.05,-0.125,-0.175,0,1.2,Baseline,-13700.37485
8881,M_LMM,5,1,s1,2,1.157532821,0.742084496,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.804662878,0.75705175,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8882,M_LMM,6,1,s1,2,1.157532822,0.88921472,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.965595453,0.9084621,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8883,M_LMM,7,1,s1,2,1.157532797,0.985612032,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.126528029,1.059872449,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8884,M_LMM,8,1,s1,2,1.157532781,1.083053355,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.287460605,1.211282799,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8885,M_LMM,5,1,s2,2,-0.878097733,0.596958878,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.665356536,0.603050817,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8886,M_LMM,6,1,s2,2,-0.878097732,0.744089103,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.798427843,0.72366098,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8887,M_LMM,7,1,s2,2,-0.878097756,0.840486415,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.93149915,0.844271144,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8888,M_LMM,8,1,s2,2,-0.878097772,0.937927737,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.064570457,0.964881307,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8889,M_LMM,5,1,s3,2,-1.99425506,0.620027373,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.466895609,0.566347209,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8890,M_LMM,6,1,s3,2,-1.994255059,0.767157598,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.760274731,0.679616651,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8891,M_LMM,7,1,s3,2,-1.994255084,0.86355491,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-2.053653853,0.792886093,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8892,M_LMM,8,1,s3,2,-1.9942551,0.960996232,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-2.347032975,0.906155535,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8893,M_LMM,5,1,s4,2,-1.682958268,0.612825897,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.228979289,0.716319561,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8894,M_LMM,6,1,s4,2,-1.682958267,0.759956122,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.474775147,0.859583474,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8895,M_LMM,7,1,s4,2,-1.682958292,0.856353434,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.720571005,1.002847386,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8896,M_LMM,8,1,s4,2,-1.682958308,0.953794756,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.966366863,1.146111298,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8897,M_LMM,5,1,s5,2,1.032266518,0.794698546,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.738333731,0.676600429,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8898,M_LMM,6,1,s5,2,1.032266519,0.941828771,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.886000477,0.811920515,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8899,M_LMM,7,1,s5,2,1.032266494,1.038226083,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.033667223,0.947240601,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8900,M_LMM,8,1,s5,2,1.032266478,1.135667405,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.18133397,1.082560687,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8901,M_LMM,5,1,s6,2,-1.705175765,0.602065554,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.380082816,0.600029298,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8902,M_LMM,6,1,s6,2,-1.705175764,0.749195778,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.656099379,0.720035158,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8903,M_LMM,7,1,s6,2,-1.705175788,0.84559309,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-1.932115942,0.840041018,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8904,M_LMM,8,1,s6,2,-1.705175804,0.943034413,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-2.208132505,0.960046877,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8905,M_LMM,5,1,s7,2,0.313805958,0.662553034,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.246480864,0.605273681,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8906,M_LMM,6,1,s7,2,0.313805959,0.809683259,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.295777037,0.726328418,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8907,M_LMM,7,1,s7,2,0.313805935,0.906080571,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.345073209,0.847383154,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8908,M_LMM,8,1,s7,2,0.313805919,1.003521893,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.394369382,0.96843789,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8909,M_LMM,5,1,s8,2,-0.320109788,0.788893301,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.256251261,0.777390449,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8910,M_LMM,6,1,s8,2,-0.320109788,0.936023525,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.307501514,0.932868539,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8911,M_LMM,7,1,s8,2,-0.320109812,1.032420837,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.358751766,1.088346629,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8912,M_LMM,8,1,s8,2,-0.320109828,1.12986216,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.410002018,1.243824719,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8913,M_LMM,5,1,s9,2,1.165840342,0.568570567,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.962782013,0.70008163,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8914,M_LMM,6,1,s9,2,1.165840342,0.715700792,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.155338415,0.840097956,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8915,M_LMM,7,1,s9,2,1.165840318,0.812098104,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.347894818,0.980114282,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8916,M_LMM,8,1,s9,2,1.165840302,0.909539426,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.54045122,1.120130608,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8917,M_LMM,5,1,s10,2,1.225323945,0.701481678,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,0.920042862,0.646045614,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8918,M_LMM,6,1,s10,2,1.225323945,0.848611903,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.104051434,0.775254737,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8919,M_LMM,7,1,s10,2,1.225323921,0.945009215,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.288060006,0.90446386,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8920,M_LMM,8,1,s10,2,1.225323905,1.042450537,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,1.472068579,1.033672983,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8921,M_LMM,5,1,s11,2,-0.208745486,0.713833246,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.122531751,0.644205326,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8922,M_LMM,6,1,s11,2,-0.208745485,0.86096347,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.147038102,0.773046391,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8923,M_LMM,7,1,s11,2,-0.208745509,0.957360782,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.171544452,0.901887456,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8924,M_LMM,8,1,s11,2,-0.208745526,1.054802104,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.196050802,1.030728521,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8925,M_LMM,5,1,s12,2,-0.6618755,0.623522232,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.519438071,0.650784206,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8926,M_LMM,6,1,s12,2,-0.6618755,0.770652457,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.623325686,0.780941047,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8927,M_LMM,7,1,s12,2,-0.661875524,0.867049769,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.7272133,0.911097888,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
8928,M_LMM,8,1,s12,2,-0.66187554,0.964491091,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.831100914,1.04125473,-0.05,-0.125,-0.175,-0.8,1.5,Condition of Interest,-13700.37485
8929,M_LMM,5,1,s13,2,-0.588129308,0.716591658,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.473081791,0.72019158,-0.05,-0.125,-0.175,-0.5,0.9375,Condition of Interest,-13700.37485
8930,M_LMM,6,1,s13,2,-0.588129308,0.863721883,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.567698149,0.864229896,-0.05,-0.125,-0.175,-0.6,1.125,Condition of Interest,-13700.37485
8931,M_LMM,7,1,s13,2,-0.588129332,0.960119195,164.1091468,-0.31657041,0.950651514,1.82E-10,0.000500388,0.045975193,0.032672783,-0.662314507,1.008268212,-0.05,-0.125,-0.175,-0.7,1.3125,Condition of Interest,-13700.37485
