nIteration,n,reps,DurationGLMM_NeldMeader_AGP0,AIC_NeldMeader_AGP0,Pvalues_NeldMeader_AGP0_Accuracy,Pvalues_NeldMeader_AGP0_Precision,DurationGLMM_bobyqa_AGP0,AIC_bobyqa_AGP0,Pvalues_bobyqa_AGP0_Accuracy,Pvalues_bobyqa_AGP0_Precision,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between
23,12,60,62042,4025.218633,8.77E-14,3.34E-11,3799,4025.207251,8.45E-14,3.23E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,12,60,31426,4071.12564,1.89E-11,2.81E-09,3148,4071.12564,1.88E-11,2.81E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,12,60,37781,4143.360095,1.00E-14,1.21E-10,4727,4143.3601,9.82E-15,1.21E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,14,60,50049,4069.430035,7.22E-10,3.44E-07,1878,4070.336907,7.15E-10,3.38E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,14,60,43877,4128.93661,1.10E-15,1.81E-05,3246,4128.93661,1.10E-15,1.81E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,14,60,54908,4137.340753,1.05E-20,3.39E-13,2134,4137.340767,1.04E-20,3.37E-13,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,14,60,64187,4057.363022,3.86E-12,2.00E-05,2608,4057.42346,3.47E-12,1.84E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,14,60,45034,4069.327937,3.29E-14,6.66E-18,3563,4069.443261,3.60E-14,6.38E-18,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,14,60,38350,4302.321073,2.14E-10,0.029727663,4240,4302.321073,2.14E-10,0.029705719,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,14,60,35576,4010.697352,7.24E-15,7.61E-08,2853,4010.697353,7.29E-15,7.62E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,14,60,37709,4084.510684,1.11E-11,2.00E-06,3967,4084.510684,1.11E-11,2.00E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,14,60,47561,4070.321159,2.18E-10,1.61E-09,11062,4069.867849,7.06E-11,1.35E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,14,60,44001,4075.289386,4.66E-12,0.001210029,4067,4075.289386,4.66E-12,0.001210363,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,14,60,46518,4136.994071,5.01E-20,3.27E-08,3322,4137.736625,6.63E-20,3.15E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,14,60,31200,4157.21959,2.36E-13,2.79E-06,2067,4157.219591,2.35E-13,2.79E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,14,60,71611,4183.138707,8.19E-13,2.59E-06,2628,4183.241694,9.07E-13,2.51E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,14,60,47110,4217.780614,2.73E-10,0.00010113,5159,4217.780615,2.72E-10,0.000101148,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,14,60,22367,4160.744776,2.08E-10,2.24E-08,5512,4160.27021,1.64E-11,3.80E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,14,60,55462,3965.413058,2.62E-11,1.78E-05,3086,3965.415088,2.58E-11,1.79E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,14,60,59592,4139.566722,1.61E-12,0.00118833,2348,4139.566723,1.58E-12,0.001188109,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,14,60,42760,3973.02869,8.37E-09,0.047795242,5126,3966.684906,8.04E-11,0.002178185,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,14,60,40636,3949.823942,6.25E-12,3.22E-06,3596,3949.823943,6.31E-12,3.22E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,14,60,36753,3953.231421,7.69E-13,3.65E-06,2967,3953.231583,7.13E-13,3.64E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,14,60,27064,4185.973767,8.26E-12,1.55E-05,2448,4185.973767,8.25E-12,1.55E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,14,60,47812,4120.577109,2.09E-11,4.96E-12,3503,4120.577112,2.12E-11,4.96E-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,14,60,61489,4262.318296,5.74E-11,0.008625287,2852,4256.860473,6.00E-15,0.000313889,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,14,60,39299,4118.043782,3.24E-13,0.014595807,1603,4118.066185,2.93E-13,0.014216476,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,14,60,95148,4172.295741,1.06E-13,6.17E-15,2829,4172.295741,1.07E-13,6.17E-15,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,16,60,51363,4238.873498,5.72E-17,2.26E-08,2137,4238.873497,5.70E-17,2.26E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,16,60,44278,4058.662644,2.82E-15,4.85E-05,2968,4058.662644,2.83E-15,4.85E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,16,60,20269,4180.388399,7.89E-13,0.000164269,2876,4180.388398,7.90E-13,0.000164295,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,16,60,36362,4181.264823,2.82E-10,4.27E-05,3626,4181.264825,2.77E-10,4.27E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,16,60,46606,4059.167164,3.70E-11,2.12E-07,3057,4059.690131,4.20E-11,2.26E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,16,60,29291,4164.447546,4.05E-14,4.16E-09,2561,4165.003901,5.35E-14,5.10E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,16,60,28214,4274.569654,4.76E-09,8.86E-07,2155,4272.543643,7.79E-10,1.13E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,16,60,55303,4092.511442,4.01E-10,3.85E-08,3468,4092.511442,4.01E-10,3.85E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,16,60,80665,4132.236399,2.50E-15,1.30E-05,2688,4132.228786,2.70E-15,1.28E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,16,60,32492,4167.781139,1.71E-12,1.06E-05,2375,4167.781139,1.71E-12,1.06E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,16,60,42231,4125.797768,1.05E-09,0.051276158,3554,4125.797768,1.04E-09,0.051270988,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,16,60,55577,4117.310248,4.56E-12,6.21E-11,3626,4117.310249,4.57E-12,6.19E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,16,60,36824,3905.699236,3.06E-14,3.59E-08,2603,3905.699186,3.01E-14,3.60E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,16,60,38404,3976.1129,3.29E-12,1.18E-06,5099,3976.1129,3.30E-12,1.18E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,16,60,64409,3979.101861,8.85E-12,0.000941267,1731,3979.181669,7.77E-12,0.000908615,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,16,60,30418,4103.027402,4.24E-12,3.45E-05,2628,4103.469222,3.86E-12,3.11E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,16,60,48464,4022.834393,5.02E-12,3.93E-05,2735,4024.459748,8.90E-12,5.83E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,16,60,29659,4114.268325,2.90E-11,2.65E-07,4045,4114.264305,2.86E-11,2.64E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,16,60,47047,4192.770444,4.37E-10,9.89E-06,5247,4192.770451,4.42E-10,9.85E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,16,60,43834,4006.423908,4.94E-13,2.05E-05,3694,4006.898119,4.97E-13,2.26E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,16,60,37171,4103.458793,5.38E-10,0.020746758,2322,4103.458792,5.42E-10,0.020737922,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,16,60,50787,4191.8325,3.28E-11,2.33E-09,5566,4191.832504,3.31E-11,2.33E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,16,60,47442,3936.999256,2.93E-14,3.50E-05,1899,3937.750367,6.17E-14,4.42E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,16,60,46093,4132.883337,3.36E-14,4.22E-07,2192,4132.911003,4.10E-14,4.58E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,16,60,30116,4039.635523,7.14E-10,0.08634232,2864,4039.847115,7.52E-10,0.091485915,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,18,60,52958,4149.707647,7.14E-13,4.43E-08,5533,4149.530146,4.92E-13,2.89E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,18,60,30111,4007.167269,2.15E-13,9.83E-08,3370,4007.167269,2.15E-13,9.82E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,18,60,42754,4248.252987,3.90E-10,0.045191391,1524,4248.707,4.49E-10,0.049030367,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,18,60,39990,4131.262545,2.17E-13,2.00E-08,2830,4132.30323,3.68E-13,2.89E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,18,60,28976,4107.992609,3.32E-12,2.23E-10,3071,4107.992609,3.26E-12,2.23E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,18,60,27874,4059.390898,9.94E-14,1.87E-10,4120,4059.390898,9.96E-14,1.87E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,18,60,48451,4052.199361,1.35E-09,8.89E-05,2859,4052.199361,1.35E-09,8.89E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,18,60,80147,4019.250556,7.04E-12,0.052638044,2481,4020.030085,7.75E-12,0.057758644,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,18,60,39427,4155.340615,8.54E-11,0.020319741,3366,4155.340615,8.54E-11,0.020305574,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,18,60,51774,4016.402218,1.51E-11,2.33E-07,4371,4016.402218,1.51E-11,2.33E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,18,60,37313,4094.030407,9.32E-12,8.15E-05,2101,4094.109142,9.16E-12,7.98E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,18,60,35708,4135.463352,1.68E-10,0.03591225,4331,4135.463352,1.68E-10,0.035900591,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,18,60,62668,3970.292391,1.15E-12,3.91E-06,3275,3970.291758,8.81E-13,3.65E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,18,60,49622,4130.233186,1.09E-15,4.51E-08,2229,4130.233185,1.09E-15,4.50E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,18,60,35168,4259.282144,1.55E-09,5.29E-05,1942,4260.193767,1.11E-09,4.31E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,18,60,26036,4075.359774,7.82E-12,4.92E-07,1822,4075.461601,8.88E-12,5.15E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,18,60,19669,4076.566206,5.25E-15,5.16E-09,2201,4077.87084,4.09E-14,1.52E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,18,60,59960,3989.302814,1.41E-11,1.44E-07,2256,3989.302818,1.41E-11,1.44E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,18,60,42261,4120.784473,9.42E-14,8.07E-08,1880,4120.991765,2.31E-13,9.53E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,18,60,72806,4154.251345,3.50E-14,0.000655926,2562,4154.275664,3.74E-14,0.000679307,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,18,60,24708,4002.413043,9.34E-18,1.01E-14,1918,4002.421585,8.46E-18,9.55E-15,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,18,60,36757,4250.58874,5.24E-13,1.88E-11,3174,4250.58874,5.23E-13,1.88E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,18,60,53996,4220.052398,3.61E-11,6.91E-05,2054,4220.068002,3.64E-11,7.33E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,18,60,37221,4081.762728,3.00E-13,1.33E-05,2751,4081.762728,3.00E-13,1.33E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,18,60,34280,4018.59412,4.72E-18,1.70E-09,3890,4018.610269,4.14E-18,1.57E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,20,60,33749,4098.080641,2.42E-10,4.59E-07,2778,4098.134894,2.00E-10,4.13E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,20,60,35314,3969.860609,3.53E-11,3.39E-05,4374,3969.860609,3.54E-11,3.39E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,20,60,57318,4134.205959,5.60E-12,0.001264921,2785,4134.205961,5.57E-12,0.001264342,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,20,60,43066,4120.315619,7.27E-13,1.62E-10,2086,4120.453761,7.84E-13,1.65E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,20,60,57301,4123.999204,9.15E-10,0.003609169,1534,4124.046293,8.65E-10,0.003535347,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,20,60,50005,4117.046694,2.16E-11,1.82E-05,9950,4117.046696,2.16E-11,1.82E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,20,60,44709,4088.350584,1.61E-11,1.02E-09,2357,4089.268509,1.60E-11,1.11E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,20,60,30991,4109.977081,1.04E-12,9.27E-08,3168,4109.977081,1.04E-12,9.28E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,20,60,76471,4108.991872,8.38E-12,2.61E-07,4226,4109.107477,6.24E-12,1.85E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,20,60,14741,4085.706328,1.13E-12,2.04E-07,2475,4085.706658,1.12E-12,2.04E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,20,60,61941,4130.208742,1.01E-14,9.33E-10,1771,4130.243763,7.29E-15,6.99E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,20,60,31051,4095.279505,4.95E-13,9.77E-10,3687,4094.313829,1.04E-13,4.97E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,20,60,48367,4138.275121,9.23E-15,0.033238264,2543,4138.275122,9.22E-15,0.033278928,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,20,60,34022,4130.462132,2.27E-11,1.31E-10,2556,4130.690813,1.79E-11,1.14E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,20,60,49819,4125.894465,7.98E-09,4.49E-11,4067,4122.996106,3.44E-10,2.40E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,20,60,47821,4057.687182,2.33E-14,0.050588987,3167,4057.642373,2.63E-14,0.051996962,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,20,60,88442,4055.266063,3.68E-16,5.27E-10,5076,4055.266064,3.72E-16,5.26E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,20,60,53909,4097.217985,3.66E-12,1.15E-05,3210,4097.215628,2.88E-12,1.12E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,20,60,34848,4075.866153,7.72E-13,0.017359697,3299,4075.866153,7.73E-13,0.017356314,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,20,60,51183,3998.571971,1.87E-10,4.17E-06,4743,3998.571972,1.89E-10,4.17E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,20,60,52854,4100.863801,1.49E-13,5.96E-06,3294,4100.86364,1.48E-13,6.06E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,20,60,26049,4006.951147,0.000207319,7.87E-06,2199,4004.994547,1.30E-15,3.90E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,20,60,82464,4222.734617,2.74E-15,3.30E-05,2495,4222.734617,2.75E-15,3.30E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,20,60,30901,4124.37285,4.54E-12,6.72E-13,2264,4124.4636,3.74E-12,5.50E-13,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,20,60,20610,4219.683024,2.90E-11,1.22E-06,7284,4219.683021,2.91E-11,1.22E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
