iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program
8,40,16,nloptwrap_nAGQ0,1940.7902552653222,0.76442587165768,0.9062553424841504,1.0309741497039795,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
8,40,16,nloptwrap_nAGQ1,1940.732248470229,0.7803304681754608,0.8478117192830661,3.328751802444458,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
8,40,16,JuliaAIC_NeldMeader_AGP0,1940.7855633617298,0.7333082754679856,0.8920748874595923,22.846,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
8,40,16,JuliaAIC_bobyqa_AGP0,1940.78556340011,0.7333229216969425,0.8920391625363637,1.25,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
9,40,16,NelderMead_nAGQ0,2073.43758351962,0.05293609131333554,0.7055588969419139,22.082653045654297,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
9,40,16,NelderMead_nAGQ1,2073.4262278492897,0.06731137373608204,0.7890040746067384,40.647661209106445,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
9,40,16,Bobyqa_nAGQ0,2073.43758351962,0.05293609131333554,0.7055588969419139,22.06336784362793,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
9,40,16,Bobyqa_nAGQ1,2073.4262277669027,0.06731042210028426,0.7890765174336606,26.04174304008484,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
9,40,16,nloptwrap_nAGQ0,2072.729383248124,0.07025943633422897,0.6299607917771772,1.4239130020141602,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
9,40,16,nloptwrap_nAGQ1,2072.723797393547,0.08727779354262695,0.7438033169110182,3.3680410385131836,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
9,40,16,JuliaAIC_NeldMeader_AGP0,2072.723576694884,0.050003992770661386,0.6014024494178919,28.845,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
9,40,16,JuliaAIC_bobyqa_AGP0,2073.4320120605153,0.036897950693520774,0.6841269583222195,0.957,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
10,40,16,NelderMead_nAGQ0,2068.5095988934086,0.4009431017126383,0.16764362336093325,3.421092987060547,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
10,40,16,NelderMead_nAGQ1,2068.453720720905,0.42943765746155893,0.48342325168661476,19.51458716392517,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
10,40,16,Bobyqa_nAGQ0,2068.5095988934086,0.4009431017126383,0.16764362336093325,3.4068188667297363,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
10,40,16,Bobyqa_nAGQ1,2068.443442914806,0.42427278680963765,0.4782165491495776,10.892790079116821,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
10,40,16,nloptwrap_nAGQ0,2068.6050685317814,0.3808019193179895,0.1698950103499224,0.9685478210449219,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
10,40,16,nloptwrap_nAGQ1,2068.590096422588,0.39234924869786597,0.4640141738078749,3.2328879833221436,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
10,40,16,JuliaAIC_NeldMeader_AGP0,2068.4508642567566,0.37842486398279046,0.16155412757709503,30.589,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
10,40,16,JuliaAIC_bobyqa_AGP0,2068.4508645327005,0.37836767491986556,0.16173129814335233,2.814,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
11,40,16,NelderMead_nAGQ0,2018.5712789507324,0.37783981418709167,0.2688450119459633,3.922473907470703,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
11,40,16,NelderMead_nAGQ1,2018.555242413213,0.41592316476302865,0.48571255094721133,11.032621145248413,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
11,40,16,Bobyqa_nAGQ0,2018.5712789507324,0.37783981418709167,0.2688450119459633,3.935978889465332,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
11,40,16,Bobyqa_nAGQ1,2018.5552098927262,0.41624737550557384,0.48594728229279116,9.580442190170288,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
11,40,16,nloptwrap_nAGQ0,2018.5712923653464,0.37797040731886505,0.2684723317413409,1.655824899673462,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
11,40,16,nloptwrap_nAGQ1,2018.556193571113,0.40556157819953237,0.4852904018452913,3.8996760845184326,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
11,40,16,JuliaAIC_NeldMeader_AGP0,2018.5663684339934,0.3102105151858409,0.20408447591759737,33.511,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
11,40,16,JuliaAIC_bobyqa_AGP0,2018.566373838791,0.3103868192694474,0.2034074673640129,2.345,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
12,40,16,NelderMead_nAGQ0,2124.077092600662,0.8023256361916755,0.903117601039516,4.1865668296813965,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
12,40,16,NelderMead_nAGQ1,2124.0614568609144,0.771136181691797,0.9273536591646099,10.837353944778442,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
12,40,16,Bobyqa_nAGQ0,2124.077092600662,0.8023256361916755,0.903117601039516,4.204890012741089,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
12,40,16,Bobyqa_nAGQ1,2124.0614305452414,0.7708263402834505,0.9274812579470088,9.187011003494263,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
12,40,16,nloptwrap_nAGQ0,2124.0771106734487,0.8023234295419028,0.9033723557820712,1.3750770092010498,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
12,40,16,nloptwrap_nAGQ1,2124.062205958233,0.7739675570188177,0.9246037736390149,3.7045350074768066,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
12,40,16,JuliaAIC_NeldMeader_AGP0,2124.0737168976675,0.7848928179647648,0.8947984898975394,25.507,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
12,40,16,JuliaAIC_bobyqa_AGP0,2124.0737172438176,0.7848902089192946,0.894386968652121,1.455,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
13,40,16,NelderMead_nAGQ0,2039.9349427909383,0.8095822275891656,0.1702259678847179,6.485251188278198,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
13,40,16,NelderMead_nAGQ1,2039.920373077483,0.7898683368758854,0.344511189483391,15.642490148544312,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
13,40,16,Bobyqa_nAGQ0,2039.9349427909383,0.8095822275891656,0.1702259678847179,6.516901016235352,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
13,40,16,Bobyqa_nAGQ1,2039.9203730348995,0.7898716154188031,0.3445053462020452,10.686995029449463,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
13,40,16,nloptwrap_nAGQ0,2038.4153202091904,0.8174175156796026,0.16620325616495318,1.6693849563598633,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
13,40,16,nloptwrap_nAGQ1,2038.4088293811265,0.8192547212177079,0.34779385644750055,3.608473062515259,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
13,40,16,JuliaAIC_NeldMeader_AGP0,2038.4087313603554,0.8001282411098356,0.12913457309731619,40.708,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
13,40,16,JuliaAIC_bobyqa_AGP0,2039.9280816190537,0.791429448079706,0.13276822791123033,1.703,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
14,40,16,NelderMead_nAGQ0,2057.1324971951262,0.7367188126678101,0.06761917041844329,5.624964952468872,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
14,40,16,NelderMead_nAGQ1,2057.1224084653886,0.7337656500478522,0.20324620769373344,13.603572845458984,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
14,40,16,Bobyqa_nAGQ0,2057.1324971951262,0.7367188126678101,0.06761917041844329,5.65709114074707,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
14,40,16,Bobyqa_nAGQ1,2057.1224075169994,0.7338406886463342,0.20326610785309654,14.80588984489441,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
14,40,16,nloptwrap_nAGQ0,2057.330483167806,0.7588275594316447,0.07103858245018463,1.6283531188964844,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
14,40,16,nloptwrap_nAGQ1,2057.320907992429,0.7755079115979647,0.2057652081296977,3.987800121307373,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
14,40,16,JuliaAIC_NeldMeader_AGP0,2057.128015020401,0.73047696876356,0.06093301622545354,32.412,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
14,40,16,JuliaAIC_bobyqa_AGP0,2057.325919527391,0.752523635720117,0.0634543452421418,1.937,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
15,40,16,NelderMead_nAGQ0,2130.75886377997,0.317194479763518,0.4694746174326334,5.7343971729278564,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
15,40,16,NelderMead_nAGQ1,2130.723832204249,0.31621486777269237,0.6544577345364442,37.67571806907654,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
15,40,16,Bobyqa_nAGQ0,2130.75886377997,0.317194479763518,0.4694746174326334,5.735266923904419,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
15,40,16,Bobyqa_nAGQ1,2130.7238297635386,0.3161318713503877,0.6547770493268101,11.178369045257568,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
15,40,16,nloptwrap_nAGQ0,2130.9739445801447,0.23946241247442937,0.4917509289464529,1.2466580867767334,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
15,40,16,nloptwrap_nAGQ1,2130.950807314972,0.24609949293981975,0.662343026947747,3.9793031215667725,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
15,40,16,JuliaAIC_NeldMeader_AGP0,2130.3498450691363,0.27930891062813756,0.42396966324043694,47.874,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
15,40,16,JuliaAIC_bobyqa_AGP0,2130.968541047547,0.19393704995834235,0.44540159669406326,1.859,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
16,40,16,NelderMead_nAGQ0,2134.3726834363256,0.5831822509028413,0.09406235746200324,5.563476085662842,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
16,40,16,NelderMead_nAGQ1,2134.3542581891256,0.5974461105168518,0.14806147321898083,34.912575006484985,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
16,40,16,Bobyqa_nAGQ0,2134.3726834363256,0.5831822509028413,0.09406235746200324,5.713881969451904,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
16,40,16,Bobyqa_nAGQ1,2134.354248200193,0.5977511849999911,0.14801274646072385,11.237935066223145,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
16,40,16,nloptwrap_nAGQ0,2134.0710903792074,0.6015602566621576,0.10254966912615161,1.788100004196167,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
16,40,16,nloptwrap_nAGQ1,2134.0525812192996,0.6023252907712047,0.1535830756761774,4.657566070556641,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
16,40,16,JuliaAIC_NeldMeader_AGP0,2134.136449137849,0.5539841310702871,0.09681150952105826,15.441,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
16,40,16,JuliaAIC_bobyqa_AGP0,2133.998858459831,0.5825371412601753,0.08512946213506123,2.046,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
17,40,16,NelderMead_nAGQ0,2079.76216771675,0.23130202605368927,0.07902165975194565,3.313053846359253,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
17,40,16,NelderMead_nAGQ1,2079.7464327248417,0.233909561303343,0.20920623220148948,18.742095232009888,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
17,40,16,Bobyqa_nAGQ0,2079.76216771675,0.23130202605368927,0.07902165975194565,3.329584836959839,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
17,40,16,Bobyqa_nAGQ1,2079.746432069538,0.2338208924619008,0.20910116419171107,7.609003067016602,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
17,40,16,nloptwrap_nAGQ0,2079.5696819145064,0.27439324587323993,0.08790184212518685,1.8980560302734375,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
17,40,16,nloptwrap_nAGQ1,2079.564045616443,0.28287275764230807,0.23115185314121076,3.874089002609253,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
17,40,16,JuliaAIC_NeldMeader_AGP0,2079.533730197275,0.23426527520127,0.06260902115886814,24.538,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
17,40,16,JuliaAIC_bobyqa_AGP0,2079.5337301023683,0.23423148490540802,0.06262727249424394,2.64,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
18,40,16,NelderMead_nAGQ0,1990.8683508354884,0.5503794374942576,0.00778970557875617,5.738288164138794,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,40,16,NelderMead_nAGQ1,1990.857913936454,0.5424432053532956,0.04470780440844497,21.08583402633667,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,40,16,Bobyqa_nAGQ0,1990.8683508354884,0.5503794374942576,0.00778970557875617,5.721771001815796,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,40,16,Bobyqa_nAGQ1,1990.8578708898488,0.5416990247015501,0.04462458716264481,10.890948057174683,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,40,16,nloptwrap_nAGQ0,1990.8684023414448,0.5500659180737552,0.007746715701477097,1.5957920551300049,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,40,16,nloptwrap_nAGQ1,1990.8591013890966,0.5472909851331317,0.0447800736365803,3.6553890705108643,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
18,40,16,JuliaAIC_NeldMeader_AGP0,1990.9203282624183,0.5069796096550628,0.002897038429662945,14.358,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
18,40,16,JuliaAIC_bobyqa_AGP0,1991.386724554486,0.5371466475733301,0.0035838245778668245,1.569,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
19,40,16,NelderMead_nAGQ0,2049.6247863856343,0.48328614742643916,0.8914649405962157,4.155272006988525,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,40,16,NelderMead_nAGQ1,2049.5986651032326,0.4527644858065671,0.9218605983792433,12.939464092254639,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,40,16,Bobyqa_nAGQ0,2049.6247863856343,0.48328614742643916,0.8914649405962157,4.153339862823486,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,40,16,Bobyqa_nAGQ1,2049.598641669483,0.4528674663278413,0.9207472395163792,9.016956090927124,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,40,16,nloptwrap_nAGQ0,2049.625078329889,0.4839453644630783,0.8860663730689945,1.4996731281280518,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,40,16,nloptwrap_nAGQ1,2049.6035079297076,0.46003690091116173,0.9231354464451531,4.094026803970337,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
19,40,16,JuliaAIC_NeldMeader_AGP0,2049.6184388334855,0.43269946580608576,0.879304280409281,16.302,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
19,40,16,JuliaAIC_bobyqa_AGP0,2049.6184607516116,0.43323543024405203,0.8803664345362818,1.305,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
20,40,16,NelderMead_nAGQ0,1980.1489333761274,0.716860234273704,0.7589316665676417,4.148622035980225,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,40,16,NelderMead_nAGQ1,1980.1343494440357,0.7365128087734144,0.8326457186320958,12.484827041625977,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,40,16,Bobyqa_nAGQ0,1980.1489333761274,0.716860234273704,0.7589316665676417,4.153587102890015,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,40,16,Bobyqa_nAGQ1,1980.1343304338266,0.7373746899926145,0.8336238546759651,9.126174926757812,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,40,16,nloptwrap_nAGQ0,1980.1577616579334,0.7094357113207381,0.747103537891206,1.8510088920593262,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,40,16,nloptwrap_nAGQ1,1980.1500406320727,0.7250993179253833,0.8220343501063793,3.907663106918335,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
20,40,16,JuliaAIC_NeldMeader_AGP0,1980.1421953111558,0.6832713207688484,0.7294730360646573,27.47,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
20,40,16,JuliaAIC_bobyqa_AGP0,1981.9673306835477,0.7728999857014556,0.8420769835175542,1.188,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
21,40,16,NelderMead_nAGQ0,2082.475764796818,0.7703365865763074,0.2222497803065338,4.469599008560181,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,40,16,NelderMead_nAGQ1,2082.439049340588,0.7756583255061703,0.46244168488414417,18.533091068267822,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,40,16,Bobyqa_nAGQ0,2082.475764796818,0.7703365865763074,0.2222497803065338,4.48733115196228,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,40,16,Bobyqa_nAGQ1,2082.4388042086016,0.7731754887549965,0.46402305873558763,10.187887907028198,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,40,16,nloptwrap_nAGQ0,2082.254361011558,0.7645784716903357,0.26085922574107173,0.8281641006469727,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,40,16,nloptwrap_nAGQ1,2082.1978063957044,0.74547623452111,0.4712408390899519,3.508599042892456,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
21,40,16,JuliaAIC_NeldMeader_AGP0,2082.231085031118,0.7361520838203468,0.17430282672796993,26.164,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
21,40,16,JuliaAIC_bobyqa_AGP0,2082.231085118296,0.7361379311500391,0.1743814241950881,1.687,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
22,40,16,NelderMead_nAGQ0,2053.5923621132774,0.7553088707578594,0.42474686513524723,5.344797134399414,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,40,16,NelderMead_nAGQ1,2053.5766191441935,0.7537965399067141,0.63017205967276,17.11200785636902,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,40,16,Bobyqa_nAGQ0,2053.5923621132774,0.7553088707578594,0.42474686513524723,5.320364952087402,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,40,16,Bobyqa_nAGQ1,2053.57661898685,0.7538382058830719,0.6301689686896335,10.407346963882446,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,40,16,nloptwrap_nAGQ0,2053.5888228625527,0.7554551418981472,0.4166336526639058,2.218226194381714,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,40,16,nloptwrap_nAGQ1,2053.581439128331,0.7398797083087819,0.6206598325451178,4.391019821166992,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
22,40,16,JuliaAIC_NeldMeader_AGP0,2053.583320468459,0.7325813288603875,0.38013709397156303,35.227,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
22,40,16,JuliaAIC_bobyqa_AGP0,2053.583321026289,0.7325873742457742,0.3804186454101896,2.062,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
23,40,16,NelderMead_nAGQ0,2002.7909876282972,0.7630630203279962,0.043478985650250324,4.078407049179077,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,40,16,NelderMead_nAGQ1,2002.759055226934,0.8009081518594791,0.16775480999283793,12.693495035171509,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,40,16,Bobyqa_nAGQ0,2002.7909876282972,0.7630630203279962,0.043478985650250324,4.091121196746826,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,40,16,Bobyqa_nAGQ1,2002.7590551654416,0.8009282758802302,0.16774293005436372,8.626677989959717,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,40,16,nloptwrap_nAGQ0,2002.7911540949276,0.7633020755330314,0.04352774736967911,1.3081450462341309,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,40,16,nloptwrap_nAGQ1,2002.7591766264404,0.7981313342613313,0.16827046108190513,3.6607449054718018,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
23,40,16,JuliaAIC_NeldMeader_AGP0,2002.1661735035507,0.7654544310642343,0.020670825661182973,27.092,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
23,40,16,JuliaAIC_bobyqa_AGP0,2002.1661735156824,0.7654690224371373,0.020679803045663313,2.97,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
24,40,16,NelderMead_nAGQ0,2024.8598310073573,0.773556386694751,0.027069982930247125,3.0618109703063965,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,40,16,NelderMead_nAGQ1,2024.8376822987157,0.7743406523355886,0.13228880424322917,12.37945008277893,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,40,16,Bobyqa_nAGQ0,2024.8598310073573,0.773556386694751,0.027069982930247125,3.0755858421325684,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,40,16,Bobyqa_nAGQ1,2024.8376820541391,0.7743614570162455,0.13224835657156422,7.130819082260132,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,40,16,nloptwrap_nAGQ0,2024.859931346469,0.773958372734492,0.02731954213786973,1.0733580589294434,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,40,16,nloptwrap_nAGQ1,2024.8410525868708,0.7440676037051669,0.13843990044786064,3.217972993850708,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
24,40,16,JuliaAIC_NeldMeader_AGP0,2024.8736880974066,0.752757359222181,0.014827756258410693,55.5,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
24,40,16,JuliaAIC_bobyqa_AGP0,2024.8303383534965,0.7563015548460013,0.014603200766225174,4.75,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
25,40,16,NelderMead_nAGQ0,2111.443093888529,0.5669500467601244,0.1696327124614096,4.439462900161743,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,40,16,NelderMead_nAGQ1,2111.4359016038247,0.5653949275751402,0.3022211546204298,10.879605054855347,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,40,16,Bobyqa_nAGQ0,2111.443093888529,0.5669500467601244,0.1696327124614096,4.427393913269043,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,40,16,Bobyqa_nAGQ1,2111.4359012559908,0.5653642559098795,0.3021931239732175,10.29811716079712,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,40,16,nloptwrap_nAGQ0,2111.443462627535,0.5668467830301208,0.17033163142446955,1.4229819774627686,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,40,16,nloptwrap_nAGQ1,2111.438851390983,0.5693941173831172,0.29980448036835555,3.342967987060547,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
25,40,16,JuliaAIC_NeldMeader_AGP0,2111.4394088039544,0.5252144257326297,0.12765015486489037,47.942,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
25,40,16,JuliaAIC_bobyqa_AGP0,2111.4394090453056,0.5252111850359685,0.12762804393840932,1.515,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
1,40,18,NelderMead_nAGQ0,2306.5809922343833,0.5029630484694043,0.8963645281182532,7.844757080078125,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,40,18,NelderMead_nAGQ1,2306.57570794704,0.5267192682324681,0.9343147720485883,19.17680788040161,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,40,18,Bobyqa_nAGQ0,2306.5809922343833,0.5029630484694043,0.8963645281182532,8.11371898651123,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,40,18,Bobyqa_nAGQ1,2306.575701498103,0.5266556163086209,0.9349203341551487,14.225317001342773,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,40,18,nloptwrap_nAGQ0,2306.5813005529485,0.5033446107215303,0.8979686917984672,2.3832619190216064,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,40,18,nloptwrap_nAGQ1,2306.576009406651,0.5277866873518533,0.9422181252866304,4.794325113296509,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
1,40,18,JuliaAIC_NeldMeader_AGP0,2306.580987366931,0.4719534861483917,0.888750317232459,23.617,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
1,40,18,JuliaAIC_bobyqa_AGP0,2306.5809874411443,0.4719164978804264,0.8885662806748187,2.33,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
2,40,18,NelderMead_nAGQ0,2320.5728395690194,0.2726369979640597,0.663356062873244,7.61106014251709,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,40,18,NelderMead_nAGQ1,2320.564657292693,0.27165898369304475,0.7397874068047745,33.58421587944031,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,40,18,Bobyqa_nAGQ0,2320.5728395690194,0.2726369979640597,0.663356062873244,7.5933568477630615,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,40,18,Bobyqa_nAGQ1,2320.5646568101865,0.2717127030206718,0.739896891787416,12.439702033996582,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,40,18,nloptwrap_nAGQ0,2320.5613942859754,0.2797470819524882,0.65647455894259,2.196099042892456,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,40,18,nloptwrap_nAGQ1,2320.553887476188,0.27988109920434584,0.7345944001065984,4.498725891113281,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
2,40,18,JuliaAIC_NeldMeader_AGP0,2320.556921827194,0.2350056898783655,0.6283128425359349,54.257,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
2,40,18,JuliaAIC_bobyqa_AGP0,2320.568589133981,0.22823979120351245,0.6328612081524718,1.172,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia
3,40,18,NelderMead_nAGQ0,2287.9524948538524,0.734703372218235,5.449601496784977e-7,4.394443035125732,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
3,40,18,NelderMead_nAGQ1,2287.9368702698707,0.7421866172604186,0.00022103223765278183,44.52345085144043,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
3,40,18,Bobyqa_nAGQ0,2287.9524948538524,0.734703372218235,5.449601496784977e-7,4.422123908996582,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
3,40,18,Bobyqa_nAGQ1,2287.892739981269,0.7447310257773223,0.00022177062663038315,26.268084049224854,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
3,40,18,nloptwrap_nAGQ0,2287.9525854396106,0.7346915874291395,5.400974456070843e-7,1.8120980262756348,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
3,40,18,nloptwrap_nAGQ1,2287.9382384433516,0.7444095583403283,0.00021843252076978115,4.50022292137146,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R
