n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
12,2,5,8,60,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.05,0.7,0.08,561429 milliseconds
14,2,5,8,60,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.05,0.8,0.04,721778 milliseconds
16,2,5,8,60,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.02,0.88,0.05,828280 milliseconds
18,2,5,8,60,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.07,0.93,0.08,954587 milliseconds
20,2,5,8,60,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.04,0.95,0.04,1111098 milliseconds
10,2,5,8,60,-0.025,0.1,0,0.108,0.1,0.1,0.1,1,0.17,0.62,0.25,385691 milliseconds
12,2,5,8,60,-0.025,0.1,0,0.108,0.1,0.1,0.1,1,0.25,0.76,0.3,533500 milliseconds
14,2,5,8,60,-0.025,0.1,0,0.108,0.1,0.1,0.1,1,0.12,0.83,0.16,685649 milliseconds
16,2,5,8,60,-0.025,0.1,0,0.108,0.1,0.1,0.1,1,0.17,0.92,0.26,819266 milliseconds
18,2,5,8,60,-0.025,0.1,0,0.108,0.1,0.1,0.1,1,0.23,0.94,0.31,974045 milliseconds
20,2,5,8,60,-0.025,0.1,0,0.108,0.1,0.1,0.1,1,0.22,0.91,0.23,1085111 milliseconds
10,2,5,8,60,-0.025,0.2,0,0.108,0.1,0.1,0.1,1,0.42,0.66,0.51,385230 milliseconds
12,2,5,8,60,-0.025,0.2,0,0.108,0.1,0.1,0.1,1,0.52,0.71,0.59,542759 milliseconds
14,2,5,8,60,-0.025,0.2,0,0.108,0.1,0.1,0.1,1,0.55,0.78,0.65,712275 milliseconds
16,2,5,8,60,-0.025,0.2,0,0.108,0.1,0.1,0.1,1,0.58,0.84,0.66,813937 milliseconds
18,2,5,8,60,-0.025,0.2,0,0.108,0.1,0.1,0.1,1,0.58,0.95,0.69,910137 milliseconds
20,2,5,8,60,-0.025,0.2,0,0.108,0.1,0.1,0.1,1,0.71,0.93,0.77,1054952 milliseconds
