n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
10,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.04,753771 milliseconds
12,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.02,1.0,0.06,981929 milliseconds
14,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.07,1110637 milliseconds
16,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.04,1.0,0.07,1239367 milliseconds
18,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.04,1.0,0.04,1415229 milliseconds
20,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.08,1658230 milliseconds
10,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.18,736790 milliseconds
12,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.11,898849 milliseconds
14,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.1,1.0,0.09,1083389 milliseconds
16,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.14,1.0,0.19,1252178 milliseconds
18,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.15,1.0,0.17,1491820 milliseconds
20,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.18,1.0,0.16,1635596 milliseconds
